alpha,phi,h
0.740816,0.860671,0.016957
0.575510,0.630450,0.455814
0.714285,0.631700,0.030050
0.811428,0.874840,0.100580
0.917857,0.399975,0.066300
0.560000,0.600890,0.239860
0.534694,0.635300,0.115829
0.500000,0.472400,0.007500
0.514286,0.469560,0.026300
0.444898,0.628793,0.132343
0.645714,0.693010,0.087580
0.669048,0.464125,0.031817
0.525714,0.710290,0.091060
0.531428,0.652740,0.178600
0.628572,0.209383,0.045067
0.457143,0.729175,0.057350
0.608572,0.566680,0.223040
0.639286,0.154500,0.196675
0.828571,0.515517,0.106267
0.800000,0.536813,0.098550
0.800000,0.844363,0.089075
0.510714,0.580113,0.036825
0.421428,0.728025,0.082250
0.785714,0.462250,0.185700
0.920000,0.684930,0.062980
0.680000,0.558400,0.190640
0.428572,0.921100,0.073033
0.457143,0.976700,0.054933
0.447619,0.869775,0.098367
0.740000,0.823740,0.065120
0.474286,0.796710,0.107880
0.600000,0.701233,0.064967
0.607143,0.454894,0.481313
0.540476,0.548808,0.016867
0.558572,0.787400,0.484940
0.771429,0.574617,0.135267
0.721429,0.525900,0.332600
0.620408,0.464307,0.114857
0.618367,0.709300,0.087086
0.564285,0.755850,0.397500
0.610714,0.535925,0.318050
0.585715,0.668800,0.421350
0.460000,0.988190,0.053380
0.764286,0.551217,0.053133
0.532143,0.576400,0.024000
0.407143,0.818067,0.094967
0.790476,0.565950,0.050267
0.700000,0.574600,0.440850
0.520000,0.472670,0.102980
0.582143,0.667588,0.390725
0.533334,0.976667,0.049367
0.688571,0.987770,0.337300
0.780952,0.851633,0.092100
0.475000,0.878912,0.029475
0.617858,0.525288,0.104900
0.546939,0.450386,0.018214
0.564286,0.552763,0.174250
0.702381,0.608808,0.071150
0.714286,0.565700,0.055800
0.592857,0.880350,0.212500
0.860000,0.590780,0.220860
0.461224,0.798307,0.118014
0.607143,0.784300,0.043100
0.774603,0.543944,0.033389
0.503571,0.705600,0.186050
0.732142,0.232037,0.224625
0.500000,0.914562,0.057075
0.714286,0.255733,0.319967
0.737500,0.592319,0.102912
0.585714,0.349612,0.162475
0.323810,0.322183,0.030667
0.410204,0.615321,0.073457
0.778571,0.705475,0.065350
0.725000,0.808638,0.048675
0.518367,0.777157,0.049714
0.404762,0.968400,0.040733
0.691837,0.824657,0.105557
0.745714,0.559860,0.341220
0.782857,0.555910,0.076300
0.726786,0.684681,0.028063
0.619048,0.880658,0.047617
0.509524,0.615617,0.039233
0.785714,0.427117,0.113350
0.620000,0.609110,0.369720
0.880953,0.950042,0.090017
0.652381,0.870567,0.059133
0.373016,0.929672,0.151244
0.667347,0.549429,0.194657
0.717143,0.697280,0.268520
0.700000,0.510233,0.138600
0.625000,0.497512,0.218150
0.600000,0.950490,0.032720
0.635714,0.151225,0.447275
0.792857,0.890975,0.151100
0.585714,0.930210,0.107080
0.435714,0.774625,0.132117
0.509524,0.324833,0.279367
0.745714,0.734260,0.088820
0.764285,0.602150,0.035750
0.750000,0.532350,0.028050
