alpha,phi,h
0.462472,0.448303,0.488532
0.567761,0.406259,0.445084
0.515547,0.592854,0.399181
0.481511,0.600491,0.477716
0.476406,0.600224,0.498101
0.539103,0.537603,0.440628
0.423833,0.463968,0.488255
0.445988,0.568938,0.509140
0.463750,0.426463,0.503320
0.482808,0.487216,0.512969
0.433818,0.375591,0.531696
0.407597,0.418857,0.460135
0.450546,0.526842,0.552496
0.549879,0.604690,0.459440
0.513848,0.527146,0.572525
0.503752,0.479975,0.478468
0.466243,0.367515,0.536658
0.543680,0.484820,0.467161
0.500012,0.308011,0.514736
0.423875,0.531777,0.494631
0.445957,0.519241,0.564771
0.333652,0.598346,0.423792
0.544232,0.459621,0.543033
0.538278,0.453174,0.475931
0.519850,0.505090,0.439470
0.507966,0.528540,0.520540
0.388971,0.436860,0.568954
0.532800,0.439967,0.564553
0.429409,0.449944,0.491635
0.492829,0.632590,0.465736
0.406802,0.621675,0.503537
0.383218,0.441313,0.458216
0.511160,0.502020,0.480085
0.455694,0.585257,0.526648
0.457217,0.448836,0.465190
0.514753,0.465666,0.442719
0.377552,0.363683,0.458449
0.415636,0.434147,0.548297
0.458429,0.511928,0.524886
0.529065,0.388319,0.476883
0.504449,0.541188,0.463263
0.409656,0.455334,0.457528
0.483153,0.460327,0.474085
0.517255,0.566062,0.549141
0.618319,0.530533,0.520109
0.454479,0.433952,0.529472
0.408678,0.489436,0.622612
0.584952,0.565530,0.528813
0.431565,0.396501,0.529858
0.490348,0.440665,0.611241
0.469506,0.524785,0.504839
0.424797,0.499583,0.528351
0.524062,0.429664,0.340612
0.438454,0.523232,0.527254
0.484162,0.530905,0.543561
0.535651,0.604262,0.476791
0.433881,0.525680,0.534873
0.410991,0.467236,0.556699
0.418313,0.467397,0.493075
0.488710,0.463761,0.529930
0.454065,0.537892,0.521638
0.436316,0.513945,0.539389
0.348527,0.492523,0.449451
0.503256,0.572536,0.519043
0.494922,0.450537,0.510476
0.528879,0.444200,0.548777
0.461686,0.508260,0.578733
0.369691,0.471900,0.519930
0.465786,0.533181,0.503720
0.499177,0.465872,0.477064
0.449135,0.487862,0.586927
0.509411,0.441312,0.523648
0.499900,0.530012,0.393932
0.380921,0.508359,0.591466
0.584073,0.403336,0.598434
0.490369,0.559591,0.525275
0.537675,0.534707,0.437885
0.427012,0.512644,0.621490
0.428542,0.467979,0.508339
0.458567,0.571108,0.517495
0.377270,0.427763,0.465183
0.525280,0.470303,0.556731
0.490533,0.482901,0.492209
0.601972,0.556634,0.445153
0.527051,0.444728,0.487582
0.464629,0.510387,0.625177
0.479528,0.402388,0.576394
0.412972,0.413744,0.552369
0.466628,0.534593,0.588890
0.495637,0.368608,0.585244
0.451350,0.597289,0.452941
0.442732,0.542407,0.523920
0.407980,0.465577,0.480515
0.576522,0.520185,0.583990
0.546051,0.389910,0.458620
0.436011,0.565124,0.555596
0.503648,0.529203,0.508449
0.559454,0.486691,0.451273
0.463495,0.491615,0.518888
0.636534,0.588192,0.563281
