alpha,phi,h
0.373809,0.688392,0.636433
0.571429,0.379587,0.249050
0.538095,0.204417,0.755100
0.635714,0.593875,0.532583
0.440000,0.668810,0.512180
0.714285,0.335275,0.429950
0.666667,0.912350,0.273433
0.717857,0.775262,0.453800
0.560000,0.718440,0.573200
0.607143,0.673312,0.586925
0.604082,0.912929,0.173900
0.375510,0.677864,0.518000
0.585714,0.768770,0.445360
0.700000,0.850990,0.270340
0.776191,0.372717,0.620867
0.405357,0.167475,0.452300
0.557143,0.941762,0.478525
0.289796,0.935586,0.598029
0.714286,0.825240,0.366320
0.625000,0.766650,0.649500
0.696825,0.438239,0.904622
0.614286,0.692000,0.618500
0.766667,0.771583,0.573533
0.330952,0.801217,0.360750
0.409524,0.254483,0.329000
0.622857,0.485800,0.617620
0.340817,0.747921,0.165386
0.328571,0.558825,0.612700
0.471428,0.956000,0.523362
0.597143,0.570810,0.379740
0.207143,0.937825,0.236100
0.371429,0.833125,0.402650
0.374286,0.872290,0.457500
0.718367,0.738679,0.519657
0.395238,0.845958,0.404750
0.828571,0.951100,0.868100
0.510714,0.907437,0.481100
0.614286,0.913300,0.769800
0.623809,0.764133,0.649133
0.921429,0.479908,0.553817
0.365714,0.597760,0.508740
0.388889,0.595394,0.372511
0.617857,0.695825,0.529250
0.602041,0.577714,0.570486
0.365714,0.507490,0.642680
0.328572,0.339881,0.789362
0.378572,0.328075,0.697250
0.312500,0.369244,0.056213
0.497619,0.829700,0.428583
0.814286,0.385600,0.514900
0.328571,0.721450,0.508100
0.714286,0.853894,0.547875
0.438776,0.702171,0.513657
0.410714,0.591288,0.209000
0.342857,0.719900,0.502400
0.438775,0.292864,0.742057
0.590476,0.321050,0.441017
0.419047,0.087433,0.793967
0.304762,0.886667,0.418267
0.604762,0.154600,0.608733
0.405714,0.655830,0.405860
0.457143,0.796433,0.673267
0.544444,0.965450,0.533822
0.417857,0.547975,0.513825
0.578571,0.259800,0.622950
0.216667,0.383567,0.475183
0.482143,0.684775,0.584775
0.550000,0.872150,0.497825
0.330952,0.879325,0.337200
0.495238,0.778550,0.714067
0.657143,0.665620,0.472620
0.546032,0.236767,0.467111
0.573214,0.419681,0.894775
0.505714,0.685330,0.526160
0.585715,0.242925,0.536350
0.628572,0.851667,0.658167
0.664286,0.627750,0.461150
0.328571,0.901750,0.443200
0.614286,0.913300,0.769800
0.483333,0.145875,0.522633
0.632142,0.441656,0.588950
0.285714,0.823483,0.317200
0.351020,0.732050,0.503500
0.397959,0.213129,0.536986
0.592857,0.885088,0.503325
0.646939,0.614164,0.470157
0.350000,0.744783,0.452450
0.500000,0.603733,0.190433
0.518367,0.819571,0.442057
0.620408,0.935486,0.199571
0.395238,0.685250,0.567567
0.611904,0.459317,0.781750
0.317857,0.787587,0.536725
0.403572,0.447250,0.707325
0.504082,0.820171,0.543714
0.703175,0.542778,0.648878
0.657143,0.619830,0.628240
0.557143,0.594883,0.631933
0.557143,0.558000,0.435400
0.621428,0.752312,0.489050
