alpha,phi,h
0.351020,0.556993,0.426871
0.571429,0.379587,0.249050
0.392063,0.821150,0.410222
0.292857,0.125150,0.455200
0.547619,0.619808,0.448867
0.714285,0.335275,0.429950
0.242857,0.485567,0.310467
0.800000,0.240050,0.429250
0.317857,0.643125,0.404600
0.223809,0.451783,0.271700
0.433333,0.576900,0.266567
0.621428,0.405975,0.724950
0.508572,0.802480,0.488620
0.162857,0.664650,0.080320
0.607142,0.560025,0.351450
0.347143,0.359955,0.433860
0.471429,0.868300,0.367833
0.265714,0.100980,0.818240
0.528571,0.629550,0.070600
0.448979,0.583221,0.537714
0.571429,0.318650,0.909200
0.238095,0.212117,0.661333
0.440000,0.685980,0.494400
0.519048,0.385508,0.321617
0.474285,0.364040,0.413660
0.400000,0.669779,0.298971
0.623810,0.877458,0.257850
0.342857,0.562150,0.628200
0.437500,0.646687,0.243775
0.455357,0.755781,0.377925
0.682857,0.543830,0.131020
0.242857,0.879650,0.291825
0.700000,0.806900,0.506133
0.374286,0.787890,0.467920
0.407143,0.578575,0.360075
0.740476,0.803633,0.351500
0.267347,0.952464,0.270986
0.533333,0.075833,0.811233
0.325714,0.619220,0.399940
0.900000,0.319117,0.297667
0.523810,0.396333,0.274217
0.151428,0.442660,0.328680
0.600000,0.137112,0.586300
0.548214,0.629587,0.155250
0.450000,0.481525,0.062850
0.800000,0.640533,0.550300
0.221429,0.312213,0.525475
0.620408,0.549229,0.755214
0.487755,0.656729,0.525614
0.597619,0.211325,0.556767
0.480952,0.657617,0.620833
0.547619,0.627525,0.344483
0.361905,0.238217,0.522833
0.637500,0.820037,0.446088
0.502381,0.758908,0.370283
0.830357,0.592825,0.486738
0.542857,0.362275,0.311100
0.296428,0.985575,0.231900
0.287302,0.736194,0.382444
0.440000,0.438390,0.543340
0.585714,0.088400,0.382033
0.373469,0.811307,0.522614
0.253571,0.856837,0.357300
0.504762,0.643317,0.600600
0.608572,0.531135,0.114290
0.755357,0.270950,0.596588
0.128571,0.507650,0.180567
0.375000,0.691025,0.119150
0.196429,0.435638,0.461675
0.167857,0.444700,0.330250
0.171429,0.478150,0.190733
0.504762,0.691675,0.113067
0.885714,0.618100,0.225700
0.604762,0.772517,0.059483
0.392857,0.672392,0.420433
0.697143,0.364940,0.226800
0.489286,0.883012,0.121500
0.835714,0.500900,0.358533
0.971429,0.506810,0.475400
0.271428,0.350275,0.544775
0.317857,0.645338,0.488800
0.580000,0.538230,0.098800
0.407143,0.644900,0.168400
0.946429,0.198638,0.374262
0.162857,0.878210,0.364160
0.792857,0.625800,0.294500
0.642857,0.246450,0.526500
0.746429,0.617625,0.300550
0.314285,0.897112,0.350450
0.254286,0.823720,0.339540
0.160000,0.942660,0.420020
0.142857,0.696750,0.412500
0.614286,0.578075,0.093825
0.657143,0.881117,0.256567
0.442857,0.693800,0.536225
0.671429,0.911700,0.426500
0.444445,0.540044,0.687922
0.388571,0.500245,0.040640
0.350000,0.463700,0.349850
0.333333,0.742433,0.267433
