alpha,phi,h
0.441200,0.157496,0.729709
0.417945,0.198098,0.723563
0.408318,0.221002,0.739405
0.458830,0.206997,0.705311
0.472441,0.213324,0.712922
0.443295,0.242552,0.722306
0.433177,0.178928,0.716535
0.429553,0.203288,0.722710
0.460677,0.202032,0.751169
0.450596,0.204657,0.698805
0.478351,0.203434,0.731154
0.396956,0.197153,0.721466
0.470756,0.241432,0.727436
0.438368,0.160318,0.701019
0.450314,0.191847,0.750030
0.483055,0.176367,0.732338
0.432575,0.191064,0.742966
0.431494,0.227110,0.712633
0.393698,0.235824,0.711269
0.364421,0.201789,0.670371
0.445345,0.182900,0.733326
0.455638,0.184713,0.727751
0.445448,0.155817,0.715120
0.441636,0.212316,0.740256
0.423119,0.192239,0.749815
0.432362,0.191751,0.729087
0.384030,0.202100,0.736066
0.422835,0.236186,0.763743
0.424735,0.181064,0.682883
0.443065,0.188462,0.700348
0.469215,0.226265,0.680104
0.470862,0.158244,0.739841
0.420451,0.226472,0.742683
0.464234,0.202972,0.728600
0.409363,0.178295,0.719282
0.463311,0.229913,0.708464
0.423599,0.196898,0.709575
0.387787,0.210601,0.760969
0.450703,0.224910,0.708784
0.412644,0.152847,0.761828
0.462054,0.181764,0.725513
0.439070,0.224138,0.697020
0.439533,0.221146,0.724114
0.457581,0.248961,0.714434
0.456263,0.232194,0.710941
0.437379,0.222873,0.713605
0.413824,0.212168,0.719769
0.399829,0.166215,0.721424
0.442926,0.200969,0.751655
0.446998,0.198569,0.732314
0.460565,0.222212,0.739866
0.442850,0.215540,0.724606
0.414834,0.178423,0.750604
0.424019,0.223220,0.667541
0.388503,0.179931,0.766055
0.428236,0.203507,0.704863
0.449055,0.191756,0.730548
0.407374,0.218625,0.733227
0.380839,0.199794,0.755884
0.389577,0.198751,0.752833
0.392530,0.251297,0.711696
0.436573,0.213193,0.707384
0.467555,0.202924,0.713952
0.449257,0.201944,0.707907
0.419260,0.184528,0.708766
0.438326,0.187092,0.719762
0.435792,0.184778,0.737697
0.462714,0.196877,0.715945
0.478398,0.214631,0.681293
0.441839,0.206279,0.690778
0.431174,0.181099,0.715809
0.404166,0.163697,0.721004
0.416669,0.152164,0.744926
0.354111,0.182801,0.712720
0.497151,0.181151,0.717048
0.457696,0.213226,0.709211
0.493706,0.202510,0.757274
0.393411,0.204492,0.730868
0.471174,0.267696,0.714600
0.413436,0.202733,0.769344
0.466446,0.229334,0.754282
0.435229,0.214390,0.776574
0.421648,0.173930,0.653061
0.412877,0.196168,0.681982
0.417524,0.227050,0.761807
0.399792,0.177921,0.732592
0.482191,0.211029,0.746527
0.454164,0.161964,0.675214
0.456619,0.231935,0.731526
0.415203,0.234154,0.730421
0.421329,0.201021,0.723936
0.457229,0.218242,0.736912
0.457415,0.194314,0.748847
0.358668,0.245234,0.732651
0.419580,0.179500,0.738796
0.424872,0.155877,0.708248
0.464427,0.198279,0.747868
0.441224,0.207647,0.778146
0.433436,0.197866,0.714603
0.421294,0.219790,0.740986
