alpha,phi,h
0.723810,0.916750,0.400633
0.517143,0.409170,0.493060
0.414286,0.267900,0.509233
0.433333,0.310800,0.656200
0.435714,0.603988,0.312700
0.653061,0.839436,0.106043
0.225000,0.479862,0.284050
0.885714,0.263550,0.710700
0.664286,0.609313,0.437150
0.685714,0.267400,0.472900
0.428571,0.094975,0.548150
0.635714,0.853000,0.208200
0.492857,0.369125,0.443450
0.621428,0.578375,0.422700
0.725000,0.186888,0.539300
0.721429,0.511200,0.622950
0.626786,0.744825,0.240113
0.382143,0.360375,0.430350
0.433333,0.444117,0.540000
0.257143,0.626067,0.176800
0.653571,0.784900,0.641200
0.436735,0.386650,0.789786
0.300000,0.480579,0.457971
0.735715,0.330225,0.677600
0.397619,0.689367,0.490683
0.573470,0.524550,0.404929
0.604081,0.706250,0.275800
0.650000,0.548700,0.398850
0.431429,0.691140,0.357940
0.685714,0.417350,0.452200
0.314286,0.502910,0.507080
0.514286,0.894350,0.238400
0.566071,0.311725,0.439663
0.583333,0.316350,0.582000
0.550000,0.668233,0.509783
0.657143,0.884650,0.432750
0.596429,0.856587,0.029000
0.393878,0.350693,0.416900
0.985714,0.101350,0.627600
0.665714,0.180630,0.478060
0.867857,0.484463,0.282000
0.323809,0.906217,0.348267
0.885714,0.400200,0.306183
0.653571,0.473450,0.276225
0.392064,0.691328,0.403778
0.791429,0.850160,0.421480
0.622857,0.567450,0.373220
0.614286,0.068600,0.404700
0.242857,0.507367,0.824633
0.421429,0.873337,0.410800
0.421429,0.485925,0.317250
0.238095,0.114367,0.493167
0.557143,0.158350,0.925200
0.540816,0.383364,0.454029
0.596429,0.519531,0.461138
0.176190,0.173700,0.708833
0.985714,0.101350,0.627600
0.602041,0.515443,0.442114
0.321429,0.523075,0.466275
0.292857,0.682858,0.415567
0.507143,0.542142,0.472750
0.663265,0.362464,0.400000
0.566667,0.294583,0.566933
0.820000,0.320300,0.252980
0.768571,0.362150,0.306880
0.240000,0.086320,0.580080
0.466667,0.092839,0.597089
0.735715,0.565675,0.169850
0.620000,0.795960,0.130040
0.471429,0.023225,0.635800
0.561905,0.413742,0.574400
0.404762,0.146917,0.565867
0.357143,0.589150,0.588380
0.451428,0.319070,0.448780
0.878571,0.421600,0.304875
0.511429,0.856050,0.174620
0.621429,0.346775,0.500050
0.721429,0.556300,0.305000
0.714285,0.861521,0.181843
0.325000,0.702575,0.222575
0.309524,0.711250,0.746400
0.619047,0.605950,0.530867
0.621429,0.502517,0.348233
0.136735,0.539043,0.380271
0.525000,0.616975,0.660475
0.700000,0.534117,0.514200
0.276191,0.427167,0.298967
0.785715,0.585583,0.383033
0.609524,0.644783,0.071867
0.461905,0.458842,0.170267
0.377551,0.673664,0.237286
0.500000,0.593925,0.179300
0.503572,0.370750,0.303175
0.402381,0.730475,0.596467
0.417143,0.595650,0.404320
0.493878,0.710293,0.336171
0.851786,0.445912,0.378225
0.238095,0.316717,0.514500
0.896429,0.455337,0.575875
0.614286,0.586400,0.320900
