alpha,phi,h
0.383333,0.963533,0.510967
0.595918,0.743300,0.355829
0.421428,0.970713,0.804125
0.128571,0.708600,0.429800
0.366667,0.903867,0.390217
0.619047,0.890992,0.794517
0.473809,0.948150,0.891733
0.385714,0.750725,0.613950
0.536508,0.925050,0.818322
0.308572,0.990950,0.470500
0.796428,0.499450,0.947850
0.461904,0.783483,0.462900
0.442857,0.980050,0.867200
0.464286,0.976363,0.878175
0.453571,0.180700,0.709500
0.407143,0.567450,0.723633
0.078572,0.551875,0.953850
0.485714,0.745967,0.496000
0.114286,0.787300,0.783375
0.671429,0.542450,0.681600
0.974286,0.563390,0.364100
0.516072,0.882606,0.277350
0.091429,0.732070,0.563340
0.564285,0.064150,0.847950
0.405714,0.260400,0.722240
0.457143,0.458875,0.889675
0.754762,0.682583,0.585367
0.128571,0.708600,0.429800
0.683334,0.303867,0.391850
0.442857,0.384440,0.906320
0.657143,0.905150,0.161100
0.523809,0.391983,0.768233
0.400000,0.528633,0.591500
0.175000,0.851900,0.612700
0.274286,0.654780,0.479660
0.748980,0.933400,0.485900
0.435714,0.973750,0.835850
0.383333,0.859000,0.508467
0.576191,0.857533,0.278267
0.471429,0.221017,0.703733
0.904762,0.320683,0.111333
0.377143,0.950840,0.368500
0.371429,0.618900,0.512900
0.939286,0.721938,0.491475
0.835715,0.759925,0.918550
0.214286,0.032000,0.590200
0.542857,0.199383,0.484522
0.073809,0.794742,0.706283
0.333333,0.674417,0.791167
0.347619,0.201367,0.918550
0.651428,0.327490,0.529940
0.628571,0.865875,0.872050
0.271428,0.706300,0.685600
0.464286,0.792612,0.623000
0.432143,0.993300,0.535775
0.332653,0.966386,0.409657
0.089286,0.289313,0.869475
0.104762,0.829458,0.564517
0.160714,0.339056,0.879287
0.192857,0.923100,0.662450
0.045238,0.672158,0.765583
0.428571,0.930283,0.574333
0.435714,0.973750,0.835850
0.332143,0.691387,0.807325
0.538095,0.952758,0.826800
0.875000,0.722037,0.518675
0.657143,0.905150,0.161100
0.657143,0.905150,0.161100
0.385714,0.857570,0.613380
0.321429,0.985788,0.465400
0.290476,0.648800,0.485200
0.775000,0.724925,0.650200
0.596429,0.535187,0.737400
0.065306,0.604493,0.618771
0.517143,0.832280,0.868500
0.139286,0.315537,0.686800
0.357143,0.622350,0.614720
0.235714,0.105913,0.586950
0.307143,0.775650,0.755850
0.330612,0.656129,0.483957
0.361905,0.904083,0.434200
0.308929,0.265238,0.917838
0.057143,0.086300,0.636800
0.395238,0.368133,0.633067
0.207143,0.701133,0.733417
0.114286,0.116525,0.941950
0.257143,0.796350,0.799660
0.257143,0.734350,0.857000
0.278571,0.876413,0.677975
0.811905,0.395800,0.399250
0.200000,0.579875,0.562800
0.292857,0.834013,0.471550
0.347619,0.970358,0.443617
0.500000,0.712679,0.610886
0.548214,0.597838,0.789262
0.676191,0.151383,0.714667
0.320408,0.953029,0.452900
0.050000,0.417400,0.886400
0.360714,0.825000,0.667725
0.261225,0.606850,0.867800
