alpha,phi,h
0.109524,0.570917,0.415467
0.164286,0.169375,0.697200
0.152381,0.193700,0.431500
0.307143,0.142875,0.021050
0.125000,0.195500,0.319350
0.100000,0.035850,0.080580
0.134286,0.297660,0.711200
0.123810,0.014450,0.318100
0.253572,0.080475,0.104675
0.120000,0.130110,0.598780
0.365306,0.269586,0.457914
0.309524,0.066633,0.522333
0.100000,0.011367,0.186800
0.085714,0.261083,0.594733
0.207143,0.133688,0.464675
0.117858,0.012987,0.240325
0.042857,0.078162,0.500475
0.134694,0.251136,0.261900
0.057143,0.064775,0.532367
0.165714,0.586940,0.549570
0.224490,0.106886,0.562543
0.050000,0.322713,0.376375
0.175000,0.058887,0.558325
0.122857,0.176720,0.278580
0.090476,0.151833,0.316067
0.400000,0.157950,0.146250
0.242858,0.532275,0.596250
0.414286,0.330250,0.932100
0.182143,0.231963,0.580100
0.210714,0.185475,0.113037
0.037500,0.704850,0.123112
0.402381,0.110467,0.640700
0.096429,0.105800,0.818625
0.077143,0.042710,0.887120
0.021428,0.115700,0.462650
0.157143,0.021800,0.207567
0.125000,0.245038,0.437675
0.160000,0.067890,0.296220
0.095238,0.030533,0.088567
0.285714,0.040500,0.215800
0.214286,0.108857,0.430700
0.114286,0.286770,0.584520
0.103571,0.203200,0.185450
0.169388,0.184721,0.295871
0.076191,0.240383,0.255633
0.076190,0.249283,0.621200
0.166667,0.254650,0.252900
0.102857,0.171440,0.620580
0.080952,0.324917,0.278300
0.185714,0.185700,0.438800
0.271429,0.358300,0.610167
0.414286,0.266950,0.167300
0.421429,0.116138,0.280475
0.276190,0.126275,0.134150
0.007143,0.554300,0.540150
0.175510,0.110279,0.567157
0.066667,0.061750,0.423400
0.091429,0.536920,0.024760
0.094285,0.117150,0.365600
0.309524,0.315583,0.052200
0.253572,0.086487,0.565075
0.137143,0.158400,0.175260
0.200000,0.035050,0.635550
0.171428,0.053707,0.318329
0.151020,0.314557,0.569771
0.096429,0.039663,0.347050
0.171429,0.215400,0.440067
0.085714,0.091358,0.928850
0.125000,0.378231,0.356112
0.135715,0.128637,0.652350
0.085714,0.237300,0.589820
0.150000,0.353600,0.122050
0.165714,0.167910,0.534680
0.214286,0.133410,0.416960
0.014286,0.255800,0.340100
0.142857,0.208787,0.650825
0.133333,0.034817,0.533133
0.285714,0.079167,0.590033
0.061225,0.185771,0.806857
0.096429,0.056375,0.710075
0.125714,0.168130,0.475140
0.163492,0.045267,0.342956
0.034285,0.264270,0.569920
0.052381,0.566883,0.570533
0.052381,0.336733,0.667733
0.058929,0.206150,0.490975
0.282857,0.104380,0.370400
0.024490,0.170714,0.366571
0.314286,0.306583,0.569933
0.189286,0.307113,0.364475
0.035714,0.229725,0.391400
0.236735,0.139364,0.171171
0.085714,0.312417,0.648167
0.161905,0.280033,0.469667
0.260714,0.046075,0.421625
0.022857,0.065580,0.147460
0.047619,0.140800,0.625900
0.057143,0.272650,0.576220
0.060318,0.133844,0.371633
0.422857,0.110120,0.480400
