alpha,phi,h
0.239842,0.706828,0.614334
0.287786,0.737517,0.640888
0.248385,0.743013,0.656645
0.256065,0.755893,0.673085
0.206860,0.800045,0.765545
0.224783,0.740978,0.676923
0.191208,0.733148,0.751938
0.309542,0.681801,0.675085
0.231192,0.726019,0.746108
0.249648,0.714088,0.740988
0.254193,0.680563,0.752226
0.312939,0.676211,0.651119
0.291979,0.715183,0.630125
0.275876,0.714399,0.662986
0.257772,0.705498,0.647682
0.250270,0.739057,0.672458
0.236570,0.737488,0.730604
0.306437,0.726799,0.630977
0.219936,0.745219,0.660638
0.225031,0.750455,0.714150
0.209674,0.671666,0.680612
0.291807,0.745536,0.676598
0.248500,0.739090,0.688139
0.272583,0.742019,0.651448
0.233117,0.769681,0.713881
0.232726,0.724478,0.685029
0.290278,0.755282,0.730448
0.279716,0.719203,0.636173
0.223841,0.745981,0.680366
0.310301,0.764294,0.704743
0.198475,0.736500,0.692806
0.289991,0.713332,0.657909
0.267055,0.679395,0.662787
0.260584,0.713295,0.694741
0.305133,0.738981,0.658274
0.267454,0.732710,0.672235
0.278951,0.741353,0.695223
0.274448,0.716094,0.702327
0.317491,0.696915,0.711251
0.296878,0.718418,0.703580
0.275757,0.757910,0.652987
0.247334,0.730828,0.705197
0.354676,0.735017,0.652552
0.251693,0.747219,0.670598
0.243461,0.734031,0.698487
0.305564,0.697200,0.655430
0.224852,0.736914,0.767499
0.249099,0.730870,0.744459
0.253105,0.743348,0.673011
0.285610,0.726505,0.723056
0.270598,0.755847,0.700679
0.307050,0.717684,0.728508
0.230795,0.762797,0.625262
0.278615,0.688538,0.699196
0.266868,0.752565,0.777422
0.270015,0.771058,0.730196
0.305190,0.765623,0.626211
0.290289,0.732292,0.728778
0.245161,0.673127,0.720898
0.284071,0.727946,0.660861
0.317015,0.689225,0.635714
0.237973,0.752264,0.704065
0.269735,0.750960,0.669335
0.215001,0.761543,0.678013
0.274559,0.760301,0.708561
0.235037,0.753618,0.692677
0.184203,0.742972,0.715654
0.242181,0.706372,0.706574
0.243941,0.764002,0.681388
0.339121,0.727431,0.697092
0.336571,0.718484,0.651035
0.282283,0.718873,0.721622
0.272182,0.751805,0.684982
0.218424,0.745634,0.707411
0.237053,0.762580,0.733898
0.245655,0.726754,0.674577
0.266381,0.777419,0.674641
0.215420,0.701271,0.690953
0.227948,0.772787,0.741313
0.256642,0.777287,0.683907
0.251043,0.763521,0.662977
0.211147,0.740759,0.726707
0.240491,0.711287,0.743023
0.250959,0.727682,0.701943
0.228257,0.708664,0.623427
0.228889,0.727394,0.692181
0.257938,0.732779,0.679440
0.257368,0.707790,0.662935
0.234901,0.726818,0.685494
0.208990,0.736730,0.660095
0.207157,0.773832,0.708090
0.262025,0.760442,0.722092
0.267425,0.723789,0.702717
0.292484,0.756219,0.595616
0.265192,0.772020,0.719470
0.280255,0.673238,0.672151
0.240458,0.739553,0.720059
0.239111,0.690547,0.663566
0.256009,0.707681,0.651515
0.292098,0.736841,0.683269
