alpha,phi,h
0.357044,0.718296,0.336394
0.365075,0.722860,0.274039
0.365797,0.720677,0.297469
0.377567,0.710045,0.288212
0.352232,0.724418,0.354137
0.363491,0.693098,0.294913
0.357739,0.700592,0.306846
0.376262,0.688227,0.303842
0.368821,0.705944,0.317526
0.360965,0.692660,0.340326
0.338924,0.690263,0.295082
0.378763,0.681846,0.271997
0.358222,0.679744,0.343138
0.342883,0.692946,0.318645
0.339616,0.685124,0.328875
0.356426,0.664797,0.311955
0.304739,0.736180,0.274338
0.339519,0.710740,0.261590
0.379747,0.698879,0.303610
0.365910,0.709658,0.305470
0.367836,0.714345,0.297251
0.376200,0.726881,0.289596
0.357974,0.731915,0.357968
0.369187,0.703656,0.321819
0.404221,0.676584,0.285168
0.370322,0.736941,0.315704
0.353767,0.701789,0.339313
0.319449,0.681801,0.306850
0.361536,0.707603,0.327262
0.346413,0.705480,0.306195
0.398016,0.651756,0.363539
0.396111,0.708175,0.322221
0.321872,0.665160,0.311048
0.306796,0.704905,0.307651
0.396090,0.694701,0.304490
0.373374,0.707484,0.318287
0.369948,0.710426,0.305724
0.361300,0.744620,0.309244
0.339071,0.734508,0.329100
0.350162,0.735765,0.302068
0.342441,0.728510,0.271042
0.355809,0.675308,0.299658
0.397014,0.706001,0.297493
0.331688,0.680364,0.288360
0.417259,0.718564,0.281507
0.373584,0.637075,0.290073
0.334558,0.705392,0.324026
0.358544,0.736538,0.310276
0.350506,0.730766,0.295681
0.374121,0.700888,0.303818
0.382102,0.675533,0.325271
0.406313,0.702392,0.288311
0.403221,0.676004,0.245524
0.407919,0.724954,0.312201
0.423291,0.707523,0.285234
0.392631,0.673971,0.333534
0.351613,0.668822,0.312470
0.365527,0.711770,0.313783
0.368369,0.674989,0.300298
0.357340,0.678899,0.314933
0.352428,0.715068,0.301572
0.365124,0.719090,0.369760
0.354651,0.714585,0.288540
0.384284,0.710183,0.306031
0.355392,0.694479,0.276362
0.371800,0.663883,0.328991
0.385930,0.677064,0.323085
0.364261,0.704981,0.293317
0.373219,0.725040,0.295865
0.338781,0.721010,0.327602
0.322172,0.685057,0.321135
0.384425,0.728874,0.314510
0.373464,0.699628,0.315658
0.397607,0.720868,0.312081
0.354249,0.719237,0.316342
0.407190,0.674979,0.281352
0.328183,0.677192,0.313391
0.353228,0.715647,0.300608
0.376863,0.711224,0.305523
0.354835,0.739216,0.350571
0.398331,0.717613,0.330539
0.375196,0.692845,0.303671
0.396263,0.705998,0.321580
0.390852,0.680730,0.304921
0.330305,0.671270,0.318661
0.387632,0.678570,0.295123
0.376551,0.708360,0.320180
0.375027,0.700979,0.299728
0.387219,0.672871,0.316262
0.413314,0.755494,0.316146
0.360249,0.697449,0.299553
0.422870,0.715213,0.342505
0.350343,0.700322,0.301586
0.389915,0.707211,0.306684
0.376364,0.699692,0.316063
0.417300,0.701511,0.276450
0.356202,0.695356,0.341413
0.356265,0.720380,0.311223
0.387825,0.681244,0.313238
0.377274,0.700765,0.297232
