alpha,phi,h
0.519048,0.340117,0.565100
0.680952,0.789533,0.942800
0.528571,0.843040,0.502720
0.838095,0.507683,0.523733
0.400000,0.688733,0.555700
0.585714,0.477737,0.606425
0.748980,0.348629,0.429029
0.234286,0.619910,0.763620
0.714286,0.971530,0.554140
0.530952,0.335425,0.840050
0.685714,0.602840,0.585600
0.577143,0.799630,0.585400
0.650000,0.613725,0.574750
0.214285,0.752900,0.568350
0.565714,0.865590,0.338520
0.253572,0.806775,0.559550
0.509524,0.648983,0.697633
0.577551,0.415600,0.678729
0.600000,0.960100,0.603400
0.580000,0.863620,0.497380
0.630953,0.318342,0.808950
0.714286,0.564407,0.489243
0.822857,0.729310,0.584160
0.585715,0.357150,0.643225
0.778571,0.702658,0.629217
0.702857,0.767090,0.093620
0.465306,0.962050,0.431114
0.634286,0.770730,0.589640
0.400000,0.413650,0.447617
0.525714,0.560700,0.646340
0.341071,0.717625,0.528325
0.737143,0.484090,0.640500
0.723809,0.530850,0.527900
0.460714,0.319775,0.629450
0.295238,0.751867,0.586333
0.632143,0.665638,0.556600
0.614286,0.281450,0.740000
0.500000,0.688440,0.554700
0.714285,0.465817,0.719567
0.483333,0.834217,0.717117
0.635714,0.778944,0.632488
0.490476,0.819067,0.460467
0.764286,0.525550,0.479725
0.734286,0.595150,0.578460
0.391429,0.689950,0.552140
0.414286,0.711192,0.562900
0.539285,0.891356,0.628138
0.685714,0.907850,0.305500
0.897959,0.109450,0.882429
0.628571,0.919950,0.824400
0.680000,0.673310,0.600500
0.359524,0.709308,0.531117
0.926191,0.846025,0.427133
0.610714,0.537813,0.602325
0.685715,0.621133,0.568300
0.582143,0.850313,0.910625
0.662857,0.783550,0.789980
0.607143,0.868588,0.831000
0.576191,0.609467,0.502667
0.580952,0.843267,0.529867
0.677143,0.704760,0.696780
0.261905,0.710067,0.628233
0.621429,0.923737,0.398225
0.347619,0.457817,0.595850
0.837143,0.737830,0.623420
0.595238,0.614800,0.651167
0.871429,0.504833,0.539267
0.414286,0.932758,0.481967
0.602381,0.866317,0.468567
0.642857,0.451517,0.549222
0.585714,0.731650,0.520200
0.721429,0.505250,0.556825
0.485714,0.865286,0.687714
0.442857,0.939525,0.521925
0.542857,0.656550,0.540733
0.723810,0.870450,0.617367
0.522857,0.718910,0.564400
0.571429,0.546500,0.465600
0.714285,0.596350,0.791800
0.790476,0.871433,0.454467
0.471429,0.198950,0.474750
0.861905,0.456392,0.629017
0.558572,0.583160,0.521490
0.676190,0.223883,0.725200
0.379592,0.460221,0.714700
0.565306,0.633114,0.574286
0.405714,0.727100,0.452320
0.700000,0.858450,0.532700
0.621428,0.759850,0.586250
0.571429,0.298400,0.507100
0.621428,0.773375,0.580100
0.373809,0.672742,0.607600
0.585714,0.933817,0.459067
0.517857,0.662275,0.586150
0.607143,0.935905,0.435110
0.588571,0.728850,0.679940
0.660714,0.779588,0.438625
0.491836,0.575293,0.902971
0.951021,0.473493,0.682257
0.475510,0.316471,0.646514
