alpha,phi,h
0.159718,0.355308,0.356556
0.095005,0.381812,0.290167
0.024075,0.362798,0.271784
0.178563,0.261788,0.303978
0.120225,0.317818,0.388010
0.059510,0.279387,0.428498
-0.129433,0.388937,0.424614
0.153361,0.369181,0.221654
0.061438,0.303688,0.253447
0.059086,0.271600,0.266044
0.114979,0.294094,0.336148
0.038666,0.293519,0.358123
0.061298,0.414086,0.302033
0.041419,0.310710,0.371599
-0.004979,0.361527,0.289134
0.136792,0.336372,0.318196
0.123622,0.383819,0.250535
0.051508,0.392449,0.373017
0.097090,0.314740,0.260345
0.039348,0.273673,0.301557
-0.023878,0.350577,0.372063
0.083149,0.433241,0.368027
0.106809,0.256461,0.350770
0.100287,0.347806,0.334146
0.091874,0.252161,0.307659
0.083055,0.339897,0.358405
-0.077859,0.206879,0.318489
0.136461,0.233072,0.295546
0.063736,0.377176,0.427064
0.087481,0.303135,0.296204
-0.103605,0.324003,0.414163
0.118310,0.318360,0.271485
0.099525,0.296835,0.269492
0.019308,0.327070,0.403341
0.014514,0.305462,0.333606
0.087764,0.259600,0.282756
0.178123,0.224307,0.255579
0.150974,0.351506,0.301829
0.041663,0.330276,0.315859
0.182005,0.227653,0.337649
0.059940,0.214272,0.208859
0.113960,0.255537,0.241439
0.118348,0.386875,0.319797
0.215283,0.393929,0.247181
0.015377,0.243309,0.264783
0.053754,0.369882,0.324213
0.048273,0.147880,0.242471
0.202327,0.279627,0.294666
-0.027543,0.355951,0.360569
0.050204,0.309689,0.309795
0.171038,0.234410,0.330886
0.145709,0.248684,0.303625
0.093737,0.275961,0.321355
0.041884,0.302041,0.376111
-0.046740,0.332095,0.361452
0.047827,0.342643,0.250657
0.000200,0.376359,0.348678
0.036017,0.427179,0.343642
0.084588,0.254349,0.318510
0.110764,0.338946,0.290566
0.088117,0.366719,0.310487
0.097403,0.307921,0.332291
0.063978,0.457107,0.405313
0.073040,0.377192,0.388034
0.089908,0.256933,0.229733
0.038834,0.304561,0.314341
0.006168,0.248065,0.384473
0.049032,0.264062,0.290047
0.092930,0.381523,0.252019
-0.010686,0.314319,0.378322
0.118422,0.246533,0.421311
0.124335,0.322847,0.282816
0.087626,0.320939,0.335297
0.036501,0.327129,0.291794
0.046778,0.287860,0.375652
0.008631,0.309821,0.393087
0.096293,0.380153,0.346447
0.110770,0.316997,0.410830
0.089559,0.400342,0.347568
-0.054699,0.279089,0.356565
0.181768,0.210359,0.311663
-0.034646,0.333806,0.390518
0.059054,0.291843,0.274540
0.068094,0.299120,0.347486
0.171817,0.287609,0.268900
-0.027298,0.373979,0.439587
0.099867,0.382394,0.377293
0.113176,0.385363,0.247223
0.016609,0.207768,0.311579
0.133088,0.277945,0.323011
-0.019734,0.261685,0.357920
0.096439,0.326221,0.318990
-0.027927,0.356433,0.284655
-0.047312,0.311301,0.300814
0.046199,0.274792,0.371153
0.156851,0.234282,0.367149
0.083864,0.291924,0.280309
0.038437,0.354774,0.292064
0.065169,0.302586,0.270322
0.047256,0.339821,0.235697
