alpha,phi,h
0.067807,0.805046,0.780950
0.043010,0.805413,0.683740
0.058226,0.788405,0.733308
0.056127,0.814612,0.725542
0.041414,0.823071,0.734866
0.042221,0.818609,0.759975
0.036431,0.748061,0.724170
0.064444,0.772930,0.691317
0.030707,0.834789,0.758829
0.072245,0.801917,0.751903
0.031917,0.774169,0.745971
0.038111,0.796849,0.673911
0.058022,0.825364,0.803935
0.031499,0.801535,0.742977
0.074552,0.793589,0.714548
0.006484,0.778673,0.714089
0.053602,0.784936,0.728861
0.071687,0.817198,0.697070
0.078424,0.783596,0.752353
0.081443,0.824847,0.767416
0.056871,0.764839,0.713564
0.068566,0.824378,0.785683
0.051822,0.780189,0.740731
0.049831,0.791575,0.720504
0.049791,0.749610,0.795753
0.070489,0.811221,0.743000
0.064799,0.814654,0.689267
0.063857,0.784301,0.752559
0.073430,0.765003,0.731608
0.080607,0.839092,0.751329
0.091624,0.762175,0.720282
0.080720,0.794493,0.751574
0.028553,0.801532,0.774136
0.038314,0.753864,0.757746
0.080494,0.781879,0.750119
0.018134,0.794132,0.804176
0.018279,0.775325,0.715269
0.053844,0.804833,0.747390
0.041927,0.798218,0.763203
0.061022,0.773361,0.684976
0.068523,0.795315,0.696385
0.113133,0.825855,0.766907
0.066357,0.788335,0.704869
0.066764,0.793631,0.738299
0.073618,0.771314,0.760854
0.055132,0.780438,0.724801
0.058193,0.807016,0.740094
0.074046,0.829443,0.741961
0.022365,0.745417,0.729731
0.033955,0.773209,0.733460
0.045815,0.793798,0.711129
0.075980,0.764384,0.745990
0.052224,0.824212,0.718636
0.037509,0.766911,0.757000
0.051265,0.764935,0.735174
0.084411,0.761861,0.730920
0.053626,0.781922,0.722098
0.054131,0.774813,0.742392
0.105277,0.821965,0.719059
0.058712,0.778156,0.704050
0.050553,0.851342,0.767287
0.087631,0.757084,0.713475
0.054051,0.799371,0.706918
0.065651,0.780458,0.778191
0.045517,0.843234,0.784541
0.067109,0.824387,0.755610
0.053511,0.791932,0.788423
0.045422,0.774174,0.656930
0.043413,0.780781,0.708383
0.063554,0.794467,0.732266
0.050118,0.773432,0.737943
0.030878,0.788867,0.728312
0.056297,0.854431,0.758592
0.039669,0.738862,0.722077
0.017851,0.805484,0.763594
0.027126,0.755510,0.738929
0.039429,0.806054,0.761415
0.046864,0.772072,0.739190
0.022289,0.789780,0.724191
0.036376,0.760259,0.774512
0.059025,0.813233,0.769342
0.081506,0.763305,0.759065
0.045636,0.786471,0.674507
0.099729,0.803490,0.726199
0.044050,0.779796,0.718256
0.053864,0.795107,0.757129
0.067629,0.817936,0.766863
0.086226,0.818897,0.758810
0.086808,0.769613,0.725662
0.031208,0.770196,0.743117
0.082281,0.779540,0.740993
0.060121,0.789263,0.733884
0.056489,0.789309,0.712396
0.066472,0.799790,0.754052
0.048965,0.809871,0.702956
0.020451,0.808753,0.729372
0.065967,0.744857,0.697861
0.023979,0.806490,0.724022
0.054417,0.803437,0.712869
0.011892,0.739016,0.776057
