alpha,phi,h
0.127638,0.499784,0.467406
0.131164,0.517588,0.445230
0.129686,0.517770,0.444758
0.134462,0.529317,0.448688
0.137252,0.467527,0.455710
0.120611,0.498860,0.436985
0.112693,0.501880,0.411855
0.142810,0.491042,0.462187
0.168272,0.518643,0.431500
0.123660,0.527110,0.447176
0.132584,0.505226,0.452291
0.133075,0.528342,0.457390
0.108508,0.534314,0.434926
0.147822,0.534942,0.413408
0.115155,0.481714,0.437750
0.110289,0.497802,0.421712
0.096483,0.500612,0.470279
0.119520,0.479956,0.427642
0.128166,0.498594,0.506775
0.147034,0.518718,0.447196
0.134478,0.492964,0.466551
0.144743,0.488266,0.449878
0.114300,0.507428,0.442886
0.107953,0.503717,0.458591
0.126354,0.503265,0.449284
0.110743,0.456482,0.466443
0.177453,0.531383,0.472285
0.122733,0.522060,0.439236
0.146219,0.489664,0.464108
0.124054,0.493426,0.488818
0.103008,0.490463,0.455607
0.142054,0.521349,0.453361
0.111743,0.500773,0.429850
0.140795,0.478387,0.428972
0.114665,0.490288,0.454140
0.139898,0.492609,0.437325
0.142881,0.522802,0.450129
0.135516,0.483797,0.465774
0.087148,0.515011,0.455986
0.115720,0.557002,0.448231
0.129345,0.513908,0.481437
0.106092,0.488370,0.485471
0.149509,0.485135,0.453316
0.113801,0.470642,0.469952
0.123593,0.523993,0.425647
0.105633,0.507516,0.448320
0.120636,0.515303,0.415133
0.102851,0.434477,0.438467
0.126301,0.536540,0.426302
0.137716,0.485875,0.465803
0.115042,0.494273,0.440595
0.157811,0.521125,0.469344
0.106145,0.478601,0.421562
0.145512,0.507729,0.466691
0.127157,0.504261,0.435567
0.132248,0.538143,0.443714
0.092781,0.495349,0.431167
0.133476,0.513973,0.449538
0.123401,0.504614,0.438361
0.135025,0.516059,0.419711
0.177078,0.495527,0.457912
0.148571,0.530240,0.482081
0.100030,0.512185,0.465702
0.108695,0.500082,0.449454
0.101405,0.504499,0.443277
0.111654,0.502849,0.458749
0.118811,0.495035,0.440466
0.140442,0.510501,0.427335
0.107763,0.491426,0.436189
0.138070,0.529703,0.443940
0.129753,0.508690,0.429267
0.112142,0.490716,0.424293
0.127390,0.535177,0.430700
0.112395,0.537958,0.465071
0.113281,0.532512,0.450987
0.116641,0.540688,0.413207
0.112177,0.477326,0.464357
0.093960,0.516036,0.436415
0.110798,0.469769,0.454128
0.138830,0.530159,0.443961
0.120470,0.483809,0.489141
0.139937,0.497927,0.445003
0.127311,0.512739,0.439337
0.116604,0.509935,0.426966
0.131300,0.534798,0.452586
0.194093,0.524615,0.469574
0.113383,0.475662,0.449598
0.129728,0.530974,0.447883
0.156110,0.481741,0.407649
0.160175,0.536814,0.466263
0.119758,0.507954,0.451618
0.111084,0.523760,0.445058
0.154692,0.479072,0.451209
0.116577,0.533495,0.443556
0.113810,0.496398,0.436730
0.124672,0.507838,0.434665
0.150318,0.547984,0.465918
0.108904,0.473071,0.444092
0.120690,0.491099,0.468306
0.126878,0.505903,0.439769
