alpha,phi,h
0.389956,0.245338,0.547480
0.560071,0.376340,0.640493
0.360807,0.407437,0.558180
0.412021,0.556650,0.692834
0.404889,0.500917,0.947901
0.649081,0.505677,0.418765
0.574583,0.415662,0.418237
0.876687,0.434945,-0.173318
0.282873,0.270429,0.606414
0.434651,0.268596,0.501537
0.442351,0.408177,0.426412
0.697889,0.686718,0.575246
0.521580,0.317549,0.399806
0.443796,0.499277,0.605795
0.482880,0.360368,0.403221
0.290448,0.313064,0.491756
0.469951,0.386430,0.558430
0.409701,0.355571,0.573397
0.492144,0.460624,0.316512
0.383830,0.254730,0.566701
0.490989,0.481391,0.794387
0.264963,0.333269,0.407858
0.421812,0.303249,0.436704
0.270143,0.660973,0.282066
0.335817,0.225194,0.739882
0.484015,0.376842,0.433224
0.376590,0.378407,0.448472
0.737919,1.100474,1.015008
0.267254,0.603523,0.267137
0.407790,0.690303,0.658565
0.448009,0.485295,0.700060
0.260915,0.422555,0.541646
0.375533,0.360819,0.485994
0.400669,0.290087,0.513757
0.481101,0.544777,-0.111908
0.497002,0.460180,0.309218
0.481523,0.403829,0.544354
0.459608,0.314266,0.494955
0.485711,0.349766,0.477261
0.446572,0.371272,0.409531
0.356958,0.599537,0.060579
0.589569,0.642477,0.662099
0.392582,0.486888,0.467800
0.527104,0.383165,0.436541
0.465112,0.801972,-0.001105
0.641355,0.409482,0.546292
0.608129,0.299588,0.650846
0.441084,0.345985,0.557564
0.377558,0.400274,0.574419
0.327287,0.329017,0.645233
0.474599,0.284621,0.621187
0.441090,0.523178,0.409263
0.597116,0.487251,0.503315
0.449035,0.214584,0.415903
0.521347,0.536873,0.490452
0.466333,0.516657,0.568789
0.253606,0.619623,0.408444
0.326988,0.372228,0.569009
0.394136,0.402312,0.433679
0.347249,0.348332,0.474028
0.674834,0.540153,0.585279
0.378949,0.381106,0.373713
0.469813,0.563246,0.506430
0.399254,0.417805,0.534867
0.430148,0.384632,0.513710
1.102318,0.811538,0.605987
0.183057,0.551881,1.225549
0.391339,0.185074,0.640818
0.356040,0.283961,0.483353
0.207808,0.460679,0.664097
0.256328,0.380189,0.469208
0.434127,0.246102,0.515235
0.394592,0.436356,0.568073
0.478740,0.328152,0.507574
0.438350,0.377052,0.539145
0.458996,0.361194,0.545193
0.419256,0.194527,0.528322
0.505481,0.291623,0.414164
0.411096,0.348466,0.468601
0.443839,0.424129,0.628694
0.366871,0.293547,0.331586
0.582864,0.487008,0.433266
0.319795,0.355129,0.584343
0.545753,0.518158,0.856347
0.415173,0.311340,0.290848
0.337646,0.425165,0.360889
0.230918,0.442143,0.314082
0.345279,0.310289,0.465290
0.343752,0.245447,0.548231
0.496129,0.416643,0.492104
0.469832,0.413589,0.514154
0.531072,0.358223,0.655799
0.397681,0.398661,0.339027
0.209901,0.529429,0.716557
0.468648,0.288897,0.468374
0.643615,0.629266,0.633783
0.427396,0.237656,0.639111
0.386784,0.413848,0.631177
0.377521,0.223381,-0.038799
0.401667,0.402617,0.519323
