alpha,phi,h
0.425000,0.334700,0.298925
0.191428,0.273660,0.050700
0.640000,0.069360,0.113420
0.457143,0.307983,0.312411
0.185714,0.324767,0.134800
0.257143,0.323260,0.106040
0.423214,0.056738,0.445475
0.403571,0.277737,0.209275
0.364286,0.128913,0.116925
0.359184,0.162043,0.404329
0.440476,0.167933,0.288283
0.307143,0.302508,0.118950
0.410714,0.525219,0.229512
0.208572,0.091650,0.330030
0.291071,0.232731,0.039537
0.710714,0.156700,0.105550
0.176190,0.242567,0.231200
0.382143,0.671225,0.113300
0.342857,0.034717,0.445100
0.314286,0.094550,0.163500
0.171428,0.546075,0.155825
0.265714,0.499740,0.225740
0.150000,0.283000,0.184425
0.235714,0.206412,0.110113
0.314286,0.202600,0.150775
0.173810,0.114858,0.530600
0.228572,0.555550,0.124550
0.357143,0.333050,0.269300
0.342857,0.613683,0.083333
0.392857,0.447131,0.312475
0.396428,0.598500,0.406900
0.220000,0.057020,0.726100
0.171429,0.434629,0.092457
0.392857,0.359588,0.168713
0.214286,0.165040,0.315320
0.431429,0.376960,0.151000
0.235714,0.090050,0.637100
0.504762,0.365958,0.030467
0.476190,0.263133,0.037733
0.439285,0.266338,0.024675
0.561905,0.447600,0.451000
0.242857,0.238142,0.635433
0.371429,0.686250,0.046660
0.154285,0.216710,0.288260
0.592857,0.289925,0.302250
0.342857,0.774392,0.309217
0.445714,0.367930,0.087280
0.141071,0.203819,0.053600
0.339286,0.332400,0.242150
0.432143,0.430337,0.379000
0.328572,0.217063,0.091575
0.390476,0.315683,0.137267
0.314286,0.340800,0.681900
0.607143,0.571462,0.079475
0.328572,0.338960,0.113960
0.380953,0.170375,0.280933
0.489796,0.014207,0.232671
0.539286,0.129775,0.352600
0.267857,0.216987,0.278300
0.071429,0.196133,0.571767
0.281633,0.394000,0.054800
0.342857,0.548838,0.225600
0.616326,0.251379,0.139329
0.328571,0.267725,0.113850
0.228572,0.108564,0.076986
0.340000,0.514940,0.309940
0.285714,0.268800,0.507400
0.282143,0.047781,0.060112
0.628571,0.032167,0.428033
0.273809,0.493758,0.100600
0.400000,0.274100,0.305000
0.391428,0.752630,0.168480
0.359184,0.201364,0.258443
0.182857,0.927220,0.238100
0.107143,0.123458,0.079033
0.273810,0.151725,0.040683
0.314286,0.151612,0.299525
0.282857,0.067340,0.542320
0.395919,0.409929,0.327200
0.521428,0.134450,0.432500
0.407143,0.564725,0.318750
0.442857,0.394367,0.231033
0.322857,0.166570,0.026120
0.568572,0.080180,0.013980
0.485714,0.545050,0.410200
0.104762,0.258250,0.302633
0.279592,0.166643,0.438243
0.110714,0.483050,0.087975
0.628571,0.040900,0.820100
0.079592,0.192571,0.375286
0.385714,0.166413,0.025050
0.428571,0.580775,0.140350
0.407143,0.665475,0.201050
0.523810,0.210150,0.434500
0.282857,0.311320,0.132860
0.377551,0.390857,0.403900
0.454762,0.368367,0.031533
0.252381,0.328467,0.142000
0.119047,0.087808,0.237200
0.364286,0.280413,0.279475
