alpha,phi,h
0.768635,0.731502,0.622879
0.864303,0.670537,0.691570
0.735590,0.672112,0.669318
0.705425,0.658765,0.739958
0.498128,0.711198,0.657182
0.729128,0.687606,0.631253
0.674341,0.722413,0.721714
0.739216,0.547351,0.702686
0.829910,0.644858,0.771718
0.819179,0.594659,0.702401
0.671589,0.597119,0.686774
0.730291,0.626768,0.767062
0.848592,0.701083,0.715416
0.743909,0.623351,0.691909
0.561848,0.651008,0.613888
0.845551,0.605083,0.736622
0.677922,0.663639,0.677173
0.742655,0.630865,0.751432
0.666595,0.625743,0.689574
0.832426,0.652104,0.720109
0.662994,0.613395,0.755759
0.687528,0.712431,0.716357
0.718874,0.565143,0.619399
0.792495,0.730097,0.687724
0.767145,0.713924,0.723782
0.796238,0.668553,0.786625
0.761793,0.605994,0.699037
0.663376,0.643816,0.707918
0.795388,0.597473,0.586675
0.781039,0.630687,0.666772
0.672607,0.683634,0.756363
0.835694,0.682028,0.652869
0.654715,0.613068,0.812148
0.658598,0.721757,0.699327
0.680754,0.629198,0.790195
0.778606,0.725944,0.690664
0.696107,0.638749,0.596860
0.749472,0.663426,0.730105
0.715503,0.615443,0.698033
0.610550,0.516507,0.725897
0.779235,0.672104,0.650034
0.758425,0.563572,0.753981
0.782370,0.568254,0.677654
0.699547,0.634427,0.722475
0.725369,0.600539,0.687333
0.815312,0.712434,0.741832
0.656493,0.629273,0.656057
0.822492,0.593255,0.696178
0.850731,0.738663,0.617896
0.625642,0.630190,0.672807
0.625037,0.604642,0.721982
0.706620,0.622692,0.688469
0.753505,0.639898,0.735313
0.873567,0.641975,0.735894
0.746753,0.565847,0.785599
0.753310,0.599033,0.705706
0.758034,0.648243,0.578592
0.757147,0.679199,0.632930
0.762658,0.537383,0.600233
0.765863,0.563239,0.607631
0.709701,0.627406,0.659701
0.654238,0.674803,0.712559
0.655084,0.683349,0.667235
0.806578,0.597034,0.645238
0.643867,0.563941,0.742249
0.685533,0.745834,0.779738
0.701208,0.644161,0.693659
0.876984,0.607693,0.636334
0.754775,0.631960,0.620111
0.788247,0.634579,0.687612
0.680762,0.582406,0.719325
0.660146,0.648955,0.765982
0.573290,0.601159,0.769687
0.789704,0.737613,0.691343
0.713288,0.652310,0.676084
0.764444,0.633051,0.738614
0.782146,0.674160,0.713892
0.780975,0.666374,0.694910
0.758250,0.614521,0.543832
0.636848,0.679614,0.707425
0.781200,0.783342,0.736988
0.685547,0.666654,0.699068
0.736227,0.732292,0.750215
0.845698,0.734051,0.781063
0.894150,0.604775,0.672415
0.798970,0.629919,0.695223
0.700186,0.613098,0.618978
0.682633,0.574692,0.716055
0.818279,0.598448,0.682969
0.804598,0.607462,0.794147
0.696059,0.641927,0.654461
0.772947,0.698705,0.687739
0.698712,0.640761,0.684448
0.862902,0.627157,0.783785
0.723353,0.740689,0.720452
0.677131,0.639467,0.656643
0.705719,0.620211,0.702946
0.683469,0.676419,0.613285
0.730359,0.742007,0.710356
0.681508,0.568209,0.714331
