alpha,phi,h
0.589233,0.364423,0.406465
0.388711,0.548167,0.528619
0.499889,0.459204,0.417665
0.397283,0.251892,0.621118
0.476334,0.525179,0.530904
0.468908,0.398900,0.486969
0.451383,0.489503,0.627363
0.463006,0.505575,0.616079
0.566940,0.532996,0.531652
0.349393,0.493212,0.504209
0.388669,0.584627,0.748229
0.500304,0.629203,0.613189
0.380299,0.347342,0.618366
0.323785,0.414324,0.552929
0.395175,0.459797,0.537950
0.530194,0.547687,0.448425
0.519606,0.559008,0.562745
0.508889,0.238606,0.703905
0.372192,0.698375,0.659239
0.523607,0.499910,0.711500
0.377326,0.541684,0.624386
0.554393,0.599167,0.524281
0.534966,0.529776,0.696165
0.505396,0.499438,0.329802
0.567320,0.652714,0.689146
0.545256,0.559715,0.426206
0.381542,0.461473,0.654449
0.376206,0.548989,0.589282
0.520661,0.526605,0.400794
0.582512,0.497541,0.515121
0.337472,0.466223,0.719053
0.448894,0.390453,0.573218
0.553529,0.468672,0.564284
0.583281,0.432087,0.603370
0.582392,0.695732,0.489747
0.452350,0.533664,0.499472
0.451090,0.641454,0.562403
0.490830,0.517990,0.342131
0.595794,0.440487,0.552856
0.407363,0.412429,0.507788
0.500241,0.712683,0.531471
0.475812,0.539500,0.570418
0.510783,0.351545,0.520712
0.327967,0.530873,0.505171
0.524499,0.344579,0.484033
0.438675,0.729766,0.631462
0.636544,0.495354,0.420584
0.502025,0.391962,0.511643
0.276465,0.285009,0.521060
0.478534,0.537325,0.528514
0.620236,0.383481,0.501246
0.517568,0.356829,0.451215
0.471162,0.414923,0.741073
0.522188,0.374129,0.607729
0.514393,0.573662,0.524575
0.582664,0.551078,0.466075
0.429373,0.533056,0.393174
0.545130,0.438022,0.523651
0.525322,0.486860,0.471789
0.523480,0.420020,0.542535
0.391712,0.553995,0.610916
0.476615,0.484432,0.360343
0.458082,0.458488,0.385059
0.414954,0.482393,0.757667
0.511218,0.630117,0.744924
0.505355,0.395752,0.487505
0.608671,0.491031,0.573157
0.613478,0.403475,0.528016
0.567342,0.688824,0.489346
0.622193,0.563340,0.747066
0.546710,0.455466,0.504120
0.445127,0.365520,0.501157
0.568551,0.309287,0.700399
0.578672,0.515918,0.497078
0.524823,0.294285,0.538538
0.519043,0.500803,0.677152
0.706251,0.492611,0.408550
0.463180,0.359982,0.580248
0.567304,0.425372,0.309011
0.522611,0.643310,0.634771
0.412712,0.540334,0.434694
0.357762,0.462280,0.634365
0.390961,0.432113,0.616276
0.520474,0.472592,0.711317
0.575630,0.476041,0.524188
0.533625,0.415972,0.560959
0.619968,0.516456,0.734534
0.603388,0.502814,0.594556
0.487021,0.370320,0.542457
0.721922,0.517349,0.579184
0.460212,0.607537,0.714131
0.372710,0.476377,0.462128
0.553543,0.481771,0.586140
0.449315,0.516539,0.554572
0.450453,0.348838,0.531538
0.534426,0.609271,0.534300
0.445206,0.522702,0.475870
0.513468,0.470950,0.662898
0.404894,0.384408,0.476947
0.548574,0.594979,0.612202
