alpha,phi,h
0.706042,0.964091,0.201827
0.703481,0.980730,0.248742
0.733273,0.962781,0.235946
0.656741,0.953586,0.212160
0.677843,0.913209,0.227179
0.760933,0.956630,0.245415
0.679482,0.980409,0.248141
0.697890,0.922806,0.223250
0.668741,0.901752,0.242230
0.691157,0.992528,0.246664
0.687705,0.986359,0.217275
0.670285,0.892980,0.206560
0.654285,0.964308,0.239952
0.699280,0.974208,0.236114
0.739402,0.961736,0.275512
0.751401,0.981297,0.190582
0.700649,0.947984,0.226556
0.680594,0.979401,0.273426
0.687380,0.972057,0.260603
0.719815,0.914624,0.251837
0.685844,0.914895,0.258213
0.723238,0.978332,0.202537
0.737589,0.960645,0.282847
0.663174,0.929298,0.234391
0.683396,0.958729,0.250578
0.793057,0.980306,0.210304
0.647051,0.931349,0.286714
0.741323,0.964589,0.199632
0.737345,0.938023,0.243318
0.685866,0.952537,0.221293
0.663290,0.962998,0.220550
0.720916,1.003830,0.187553
0.700558,1.010186,0.214743
0.687756,0.944615,0.247266
0.742258,0.934891,0.247886
0.671806,1.008338,0.216505
0.718746,0.948660,0.242588
0.755159,0.925709,0.286008
0.697817,0.958135,0.207909
0.731215,0.988777,0.227057
0.724790,1.008972,0.260622
0.674607,0.980379,0.226158
0.663707,1.004080,0.271068
0.665509,0.993868,0.249138
0.779273,0.970724,0.203664
0.656856,0.973422,0.212640
0.715217,0.901779,0.244436
0.680429,0.955591,0.252175
0.741193,0.972931,0.239798
0.732428,0.960008,0.213074
0.684728,1.036592,0.207210
0.749681,0.979844,0.252405
0.696277,0.963590,0.280137
0.713104,0.968666,0.253851
0.758082,0.944678,0.294638
0.718836,0.956104,0.241080
0.709829,0.975039,0.234987
0.656792,0.975145,0.288271
0.769961,0.914246,0.236972
0.732774,0.973581,0.215592
0.753211,0.939260,0.281500
0.717650,0.986586,0.224207
0.654431,0.964367,0.248248
0.696148,0.941066,0.237785
0.734404,1.002690,0.218895
0.737231,0.970249,0.224984
0.702238,0.942572,0.258819
0.689887,0.920571,0.202820
0.723049,0.962979,0.219082
0.632236,0.924275,0.254597
0.705534,0.926535,0.239265
0.694179,0.995460,0.309316
0.687061,0.934621,0.202040
0.727122,0.940797,0.197679
0.776895,0.987320,0.216734
0.723095,0.956312,0.323984
0.702123,0.927554,0.212149
0.703387,1.003735,0.200825
0.659173,0.909695,0.245977
0.756082,0.925087,0.319255
0.722362,0.928138,0.264437
0.679646,0.951859,0.220177
0.733584,0.918051,0.237698
0.691880,0.946042,0.215729
0.665089,0.960146,0.216334
0.731568,0.971992,0.237470
0.677045,0.882405,0.263159
0.701351,0.946778,0.241943
0.720261,1.001997,0.259147
0.728900,0.980890,0.265615
0.664147,0.959040,0.302443
0.707067,0.943331,0.182122
0.673018,0.988758,0.237146
0.723317,0.960116,0.269758
0.694574,1.026290,0.239993
0.695236,0.954359,0.253581
0.749683,0.975202,0.211846
0.770364,0.961633,0.239105
0.725521,0.965891,0.216972
0.700051,0.934372,0.249331
