alpha,phi,h
0.385418,1.104563,0.254789
0.403417,1.071295,0.340652
0.440630,1.082543,0.283842
0.385682,1.059578,0.275808
0.360933,1.025454,0.312991
0.430339,1.060832,0.326836
0.378462,1.070369,0.327868
0.359863,1.065828,0.294211
0.344298,1.041186,0.275975
0.369372,1.120374,0.330350
0.384753,1.073232,0.314931
0.373586,0.995130,0.295404
0.335853,1.044766,0.330080
0.374736,1.080153,0.340533
0.418730,1.071099,0.355360
0.450772,1.066216,0.251324
0.411504,1.045590,0.295604
0.392323,1.080160,0.341658
0.388418,1.073263,0.342259
0.400145,1.011734,0.354587
0.360602,1.070153,0.320618
0.438544,1.078522,0.285829
0.442498,1.045233,0.353869
0.377212,1.020360,0.338219
0.366848,1.070490,0.335564
0.472932,1.095269,0.295617
0.356414,1.032987,0.381117
0.432267,1.059672,0.258285
0.432400,1.069976,0.307695
0.393649,1.056526,0.294729
0.356505,1.044480,0.346798
0.426837,1.075451,0.267144
0.406902,1.074607,0.304737
0.375672,1.033065,0.343800
0.438284,1.047601,0.332738
0.380334,1.094757,0.304527
0.383267,1.087690,0.306848
0.436353,1.056171,0.330916
0.386611,1.027967,0.314058
0.422646,1.069003,0.332195
0.441438,1.092164,0.326715
0.377468,1.050856,0.314235
0.341058,1.101250,0.373386
0.343449,1.106379,0.313316
0.469792,1.066972,0.268172
0.348120,1.041577,0.309877
0.416504,1.014244,0.303940
0.370481,1.050546,0.369080
0.441906,1.065148,0.308071
0.450395,1.049758,0.286528
0.397793,1.097564,0.317935
0.445426,1.081058,0.329511
0.386733,1.065263,0.349162
0.411103,1.034250,0.377172
0.444598,1.069196,0.369117
0.423619,1.048839,0.323587
0.421414,1.052583,0.332293
0.334940,1.089197,0.372291
0.438188,1.018442,0.313515
0.444394,1.047572,0.318053
0.443429,1.061316,0.331099
0.426602,1.051490,0.298445
0.355038,1.068060,0.332106
0.408739,1.036455,0.344931
0.436576,1.087241,0.308534
0.445111,1.064744,0.316765
0.375259,1.041564,0.309999
0.385228,1.035662,0.307183
0.403849,1.093353,0.309167
0.325820,1.041195,0.330253
0.375910,1.021163,0.311444
0.403590,1.079998,0.415304
0.384687,1.043549,0.286169
0.398377,1.050571,0.271292
0.462457,1.084327,0.276756
0.402174,1.072374,0.403519
0.403436,1.058517,0.314710
0.431012,1.064072,0.291705
0.358595,1.031310,0.330886
0.417465,1.031045,0.397049
0.388200,1.045971,0.342128
0.380497,1.063828,0.274753
0.400829,1.031320,0.320021
0.381625,1.058507,0.317366
0.358447,1.058373,0.318518
0.416165,1.079696,0.317570
0.387241,0.989018,0.327734
0.366428,1.065514,0.333560
0.398865,1.103893,0.337215
0.417735,1.069002,0.329052
0.353087,1.069864,0.398328
0.502452,1.047981,0.207225
0.370016,1.052436,0.319191
0.405829,1.052267,0.379731
0.412421,1.105344,0.341527
0.371040,1.100646,0.330760
0.445690,1.067937,0.312005
0.483313,1.052006,0.340228
0.445761,1.067844,0.290606
0.396360,1.051282,0.325091
