alpha,phi,h
0.376875,0.521450,0.508328
0.503086,0.456732,0.485746
0.403347,0.439856,0.613504
0.560291,0.662114,0.639981
0.387631,0.529007,0.505622
0.412327,0.508624,0.645089
0.516747,0.497081,0.494812
0.461425,0.444829,0.590612
0.426919,0.363629,0.533079
0.347214,0.485003,0.405854
0.387547,0.502743,0.535093
0.453090,0.536995,0.651457
0.443598,0.320298,0.523096
0.357315,0.487989,0.598857
0.523177,0.444690,0.453447
0.631774,0.414255,0.446986
0.362652,0.396956,0.523031
0.506156,0.411848,0.505034
0.424071,0.319413,0.619321
0.417772,0.266743,0.533572
0.577020,0.357123,0.472285
0.430912,0.518099,0.581101
0.542163,0.598039,0.465358
0.485112,0.392711,0.461746
0.466741,0.441556,0.544786
0.463113,0.445122,0.510824
0.411465,0.520457,0.563142
0.469315,0.590554,0.463007
0.417892,0.506396,0.519080
0.559974,0.558003,0.459286
0.474852,0.486761,0.521808
0.456790,0.466952,0.584330
0.402460,0.460442,0.680830
0.467610,0.449447,0.393669
0.424677,0.474620,0.441147
0.470729,0.424909,0.472149
0.416404,0.487527,0.648404
0.459642,0.499318,0.512645
0.467186,0.334031,0.489715
0.417451,0.429648,0.525830
0.475055,0.337433,0.507593
0.386392,0.497246,0.389027
0.493111,0.246715,0.573966
0.501332,0.462952,0.596410
0.640688,0.484577,0.544799
0.645869,0.673745,0.489681
0.412442,0.424230,0.581677
0.377573,0.480406,0.406649
0.450310,0.294374,0.455332
0.428685,0.621803,0.521249
0.445693,0.445525,0.497195
0.442453,0.587291,0.515765
0.399552,0.353056,0.595047
0.369518,0.450909,0.628547
0.480404,0.598519,0.521030
0.432485,0.467261,0.568390
0.491730,0.373206,0.580784
0.400010,0.390559,0.539375
0.334962,0.489793,0.629436
0.431703,0.302659,0.466092
0.416776,0.455511,0.537533
0.398623,0.501523,0.489274
0.401153,0.408913,0.538710
0.411488,0.382087,0.466026
0.333314,0.569890,0.555405
0.468371,0.577871,0.636560
0.404725,0.260149,0.535962
0.468242,0.434223,0.526860
0.413235,0.547169,0.381760
0.389139,0.396861,0.458905
0.462031,0.389202,0.427882
0.546007,0.482475,0.501834
0.437233,0.475449,0.580119
0.522459,0.519096,0.500314
0.530700,0.401403,0.587927
0.525632,0.473439,0.519401
0.544699,0.435138,0.624475
0.411320,0.467597,0.476254
0.509131,0.425896,0.366314
0.466886,0.491959,0.561597
0.500514,0.450815,0.566324
0.373493,0.430518,0.489716
0.460594,0.317746,0.477420
0.367921,0.450293,0.447663
0.493304,0.445762,0.529924
0.600289,0.496991,0.520791
0.534919,0.320873,0.590204
0.474078,0.510040,0.468108
0.544203,0.500230,0.347040
0.427645,0.383318,0.437382
0.403172,0.506901,0.501970
0.594977,0.427992,0.591244
0.463907,0.432988,0.535990
0.362895,0.513995,0.429806
0.521540,0.475158,0.511300
0.499016,0.383928,0.474895
0.487879,0.575752,0.482328
0.463415,0.567286,0.532486
0.273689,0.395862,0.498200
0.355934,0.510710,0.556228
