alpha,phi,h
0.060714,0.490013,0.804475
0.833334,0.179283,0.654400
0.517143,0.191380,0.854820
0.407143,0.794108,0.865383
0.257143,0.812550,0.763800
0.418367,0.491321,0.848800
0.202381,0.363392,0.663800
0.557143,0.925417,0.854467
0.791837,0.378429,0.957714
0.381633,0.306671,0.943800
0.340000,0.695090,0.899080
0.346429,0.561081,0.858675
0.640000,0.806830,0.677020
0.473470,0.797564,0.963571
0.857143,0.907271,0.950229
0.404762,0.413433,0.818867
0.490476,0.360733,0.879233
0.185714,0.248350,0.751467
0.428571,0.246210,0.808760
0.351429,0.303200,0.934480
0.171428,0.609587,0.653325
0.378571,0.459413,0.865100
0.561904,0.150483,0.697500
0.528572,0.380250,0.871100
0.571429,0.729775,0.913650
0.885714,0.556200,0.795833
0.248571,0.681320,0.824220
0.451428,0.372180,0.774460
0.383673,0.069464,0.949957
0.834286,0.861080,0.642900
0.925714,0.568310,0.904900
0.442857,0.114975,0.861425
0.221429,0.663950,0.744200
0.257143,0.308650,0.901100
0.235714,0.792887,0.832600
0.266667,0.178083,0.655000
0.625000,0.009737,0.889575
0.742857,0.612600,0.754800
0.385714,0.145125,0.950350
0.514286,0.552600,0.356900
0.604762,0.863550,0.819400
0.400000,0.318517,0.953250
0.114286,0.357430,0.811700
0.632143,0.324462,0.700250
0.048979,0.432964,0.900957
0.283929,0.795100,0.833512
0.117857,0.407350,0.806450
0.114286,0.887625,0.633650
0.978571,0.722908,0.630300
0.752381,0.573883,0.919000
0.477143,0.338290,0.920640
0.533333,0.737567,0.811417
0.280952,0.726967,0.620967
0.354286,0.515440,0.884940
0.123214,0.726531,0.458050
0.454286,0.357170,0.903100
0.597143,0.726290,0.907820
0.864286,0.498050,0.898950
0.930952,0.698758,0.680550
0.939285,0.065613,0.951825
0.614286,0.042850,0.818850
0.471429,0.493094,0.727762
0.640817,0.555600,0.702543
0.414286,0.563128,0.867600
0.401786,0.524087,0.841087
0.271429,0.654960,0.768920
0.492857,0.935350,0.919675
0.917143,0.115220,0.970300
0.342857,0.393500,0.902950
0.228572,0.291033,0.731467
0.552381,0.044250,0.718300
0.398214,0.750719,0.537525
0.454762,0.230333,0.852183
0.261905,0.056500,0.627167
0.571428,0.686820,0.805820
0.050000,0.784083,0.844633
0.464286,0.792613,0.623000
0.828572,0.517967,0.869700
0.496428,0.200188,0.710575
0.378571,0.638837,0.754025
0.201786,0.674156,0.534000
0.296826,0.439733,0.729456
0.132653,0.812579,0.622157
0.100000,0.395367,0.831933
0.383674,0.607671,0.570929
0.428571,0.262238,0.928875
0.265714,0.327510,0.876680
0.802041,0.856921,0.648843
0.363265,0.265614,0.946443
0.395238,0.845800,0.757600
0.850000,0.578475,0.578150
0.352381,0.976433,0.487500
0.842857,0.283325,0.867300
0.550000,0.583138,0.927000
0.523810,0.005667,0.925400
0.503571,0.104350,0.767450
0.820000,0.346630,0.934480
0.495238,0.857867,0.930400
0.504762,0.952483,0.863633
0.225000,0.651412,0.802875
