alpha,phi,h
0.468878,0.024408,0.757631
0.529276,0.039231,0.786791
0.509938,0.038557,0.788012
0.478249,0.038275,0.772713
0.488753,-0.192256,0.658735
0.491309,0.034560,0.763394
0.493250,0.029482,0.807203
0.469728,0.030036,0.783848
0.479407,0.035024,0.743226
0.477270,0.017162,0.786936
0.488991,0.020686,0.756054
0.465311,0.049323,0.775500
0.440742,0.036477,0.775890
0.484572,0.037379,0.810033
0.462391,0.036420,0.757796
0.500534,0.032926,0.778894
0.480895,0.053781,0.745075
0.431713,-0.033922,0.721880
0.443608,0.043422,0.753204
0.432846,0.038431,0.776178
0.496363,0.029914,0.770961
0.458863,0.037337,0.745126
0.475837,0.049824,0.784512
0.479106,0.058909,0.763043
0.456073,0.074586,0.818485
0.487799,0.047495,0.773224
0.524582,-0.082049,0.793666
0.458598,0.049231,0.790520
0.492802,0.018080,0.747393
0.473433,0.033604,0.788036
0.480927,0.043317,0.775523
0.508743,0.031536,0.790300
0.463121,0.047763,0.767515
0.453209,0.062644,0.818945
0.498378,0.026231,0.799395
0.464978,0.059021,0.770732
0.470286,0.025914,0.787332
0.484246,0.025963,0.790659
0.499595,0.045065,0.795839
0.488200,0.028827,0.761850
0.464029,0.057642,0.765613
0.521727,0.009841,0.776490
0.488977,0.048525,0.805543
0.466177,0.032938,0.774242
0.489190,0.023523,0.801996
0.461381,0.028677,0.726152
0.472549,0.064357,0.747393
0.494291,0.042771,0.774844
0.519452,-0.082096,0.759141
0.446087,0.034656,0.779101
0.464132,0.042438,0.758033
0.483820,0.061800,0.771546
0.481863,0.033615,0.746970
0.500692,0.045502,0.771614
0.441605,0.024889,0.781340
0.506200,0.030089,0.790038
0.525913,0.035457,0.795690
0.491148,0.034000,0.785916
0.500457,0.043433,0.762819
0.463918,0.042256,0.758461
0.519697,0.023965,0.776586
0.449462,0.042126,0.808252
0.460552,0.058461,0.750008
0.453519,0.017399,0.751437
0.431945,0.043640,0.750917
0.463535,0.052325,0.782351
0.468171,0.031024,0.762571
0.472391,0.048230,0.786276
0.495891,0.015841,0.778951
0.490900,0.047942,0.785511
0.506588,0.020314,0.778463
0.498540,0.053438,0.816482
0.483081,0.022701,0.740484
0.502588,0.029879,0.788425
0.451569,0.057459,0.785111
0.471761,0.028683,0.739603
0.478528,0.049537,0.782433
0.475287,0.042611,0.790303
0.483424,0.028131,0.783761
0.497590,0.013954,0.822631
0.456776,0.041271,0.754014
0.496738,0.047446,0.765883
0.451082,0.042464,0.761961
0.503480,0.027709,0.763849
0.500748,0.042451,0.758260
0.483645,0.055311,0.771712
0.468743,0.028249,0.794559
0.500768,0.044254,0.738080
0.474477,0.025242,0.816455
0.483993,0.046143,0.805298
0.475670,0.061769,0.759468
0.470079,0.042708,0.760544
0.446972,0.030272,0.782710
0.474027,0.037730,0.735540
0.481568,0.034800,0.779033
0.492432,0.029871,0.731283
0.454857,0.037426,0.780900
0.474758,0.035825,0.759370
0.461263,0.063088,0.778442
0.494544,0.036304,0.786029
