alpha,phi,h
0.452737,0.643623,0.652555
0.365417,0.463910,0.493486
0.117136,0.280516,0.153684
0.398415,0.563715,0.444554
0.744856,0.705580,0.712407
0.488574,0.517548,0.577983
0.519642,0.529598,0.708147
0.864242,0.815205,0.626387
0.336068,0.647131,0.392118
0.477754,0.482417,0.319122
0.782278,0.874556,0.752864
0.457735,0.691152,0.350433
0.530886,0.843417,0.736499
0.471190,0.556594,0.233573
0.473796,0.586711,0.425041
0.240376,0.293051,0.325867
0.494348,0.524133,0.534113
0.654628,0.763934,0.663255
0.417137,0.823469,0.514823
0.416077,0.412438,0.434005
0.399404,0.561093,0.260707
0.490097,0.544252,0.420726
0.646566,0.382236,0.552190
0.856136,0.681087,0.858653
0.668275,0.653775,0.536817
0.411037,0.824416,0.899746
1.019475,0.710496,0.571725
0.368332,0.422893,0.217949
0.293483,0.320907,0.445362
0.535811,0.693303,0.415709
0.948763,0.739739,0.673909
0.322824,0.431252,0.242694
0.629683,0.458907,0.840210
0.419992,0.475762,0.476435
0.701359,0.422128,0.567917
0.375794,0.602030,0.406335
0.429446,0.517940,0.449441
0.419930,0.474757,0.478601
0.581176,0.576779,0.456925
0.489211,0.679374,0.635210
0.820605,0.864928,0.980573
0.395349,0.392403,0.350100
1.018321,0.535026,0.635535
0.794113,0.907385,0.993548
0.668077,0.982750,0.955602
0.336139,0.409841,0.344741
0.662673,0.504489,0.653805
0.987255,0.710283,0.828161
0.396800,0.354422,0.343583
0.291861,0.348506,0.365270
0.993438,0.982146,0.488332
0.955007,1.048414,1.126021
0.585970,0.628716,1.112648
0.415049,0.659093,0.691907
0.627808,0.465038,0.299030
0.826152,0.822745,0.582213
0.685797,0.544663,0.388410
0.916028,1.036889,0.864498
1.004172,0.657249,0.627677
0.590146,0.467599,0.447214
0.682470,0.862605,0.754730
0.668375,0.515231,0.791836
0.335704,0.372830,0.423200
0.418753,0.351584,0.358858
0.570129,0.816883,0.959504
0.631682,0.873056,0.538634
0.573676,0.410324,0.520594
0.746196,0.764763,0.683399
0.299079,0.427432,0.342397
0.467646,0.819060,0.364239
0.466022,0.596183,0.548496
0.397698,0.435731,0.431592
0.832785,0.559505,0.546407
0.658012,0.601588,0.293342
0.375264,0.556387,0.344184
1.206434,0.806695,1.330645
0.724771,0.332532,0.811477
0.684559,0.647007,0.574077
0.729206,0.746508,0.779566
0.451573,0.678723,0.444799
0.616724,0.993850,0.504157
0.218299,0.351382,0.294557
0.739413,0.776389,0.558990
0.320832,0.335610,0.315995
0.408647,0.617480,0.373360
0.643743,0.555962,0.555888
0.676201,0.667909,0.780766
0.099117,0.427223,0.447088
0.403984,0.566290,0.388639
0.343657,0.199853,0.388662
0.230261,0.563234,0.501695
0.822407,0.628934,0.555560
0.150975,0.392920,0.407103
0.384315,0.351771,0.301621
0.483867,0.680237,0.440442
0.502512,0.620390,0.441526
0.657580,0.666419,0.584856
0.550401,0.442685,0.353371
0.349923,0.539037,0.279992
0.468672,0.572527,0.596198
