alpha,phi,h
0.600206,0.455078,0.561983
0.451687,0.533399,0.533057
0.586154,0.525217,0.554503
0.528406,0.523073,0.466075
0.497631,0.491330,0.543895
0.419753,0.601651,0.533098
0.546974,0.499101,0.560671
0.581662,0.470187,0.572590
0.632378,0.451713,0.500976
0.600487,0.515461,0.495665
0.637562,0.483291,0.537640
0.506083,0.500597,0.519277
0.685557,0.411731,0.538901
0.474424,0.505152,0.576830
0.457919,0.514986,0.545566
0.523591,0.562512,0.528714
0.485005,0.464997,0.552528
0.553980,0.546665,0.492863
0.450827,0.455736,0.562745
0.524900,0.515913,0.526498
0.634364,0.475498,0.509906
0.497970,0.533609,0.504068
0.555358,0.489858,0.520446
0.425870,0.503966,0.543141
0.474617,0.403330,0.499234
0.520157,0.519378,0.496722
0.470777,0.536575,0.528589
0.543820,0.476341,0.576710
0.427326,0.524929,0.616702
0.385875,0.501065,0.599229
0.454133,0.538896,0.597458
0.551690,0.549650,0.568135
0.566921,0.439167,0.602131
0.434438,0.559964,0.558501
0.586004,0.461141,0.569449
0.463759,0.548749,0.566204
0.624618,0.536857,0.507438
0.536677,0.525958,0.518123
0.461370,0.542270,0.543029
0.421030,0.505185,0.507202
0.538879,0.482146,0.568853
0.514468,0.594904,0.521113
0.481450,0.507243,0.537146
0.585514,0.490862,0.501096
0.599083,0.520348,0.499064
0.591512,0.496789,0.549431
0.609973,0.456720,0.493385
0.476658,0.539938,0.559461
0.518833,0.520862,0.524695
0.524665,0.508751,0.597658
0.478167,0.535853,0.578008
0.590726,0.519794,0.517420
0.525624,0.543161,0.539214
0.462028,0.467843,0.527221
0.484030,0.582246,0.544132
0.500415,0.540365,0.568110
0.568374,0.504228,0.588762
0.547307,0.526069,0.530511
0.479948,0.517201,0.547339
0.538599,0.526400,0.548268
0.407781,0.549151,0.508758
0.433520,0.508906,0.621045
0.514653,0.522949,0.515661
0.533656,0.509628,0.510613
0.521466,0.508330,0.576122
0.525415,0.503645,0.528065
0.491021,0.514178,0.536824
0.511743,0.523056,0.555557
0.490477,0.547882,0.503857
0.526501,0.478958,0.540276
0.565419,0.497738,0.569858
0.503380,0.526290,0.508019
0.440882,0.577171,0.519625
0.680229,0.460880,0.461080
0.526206,0.470796,0.545018
0.427718,0.548410,0.533583
0.473109,0.576271,0.546585
0.584688,0.499728,0.514677
0.551290,0.483812,0.533867
0.444150,0.556247,0.570305
0.511931,0.564583,0.522141
0.484197,0.540231,0.625040
0.564963,0.473436,0.570514
0.541930,0.534025,0.526416
0.639246,0.443067,0.558245
0.456467,0.530560,0.526846
0.475824,0.493930,0.593073
0.460315,0.530543,0.579354
0.588132,0.464784,0.524557
0.498634,0.495457,0.596761
0.504996,0.531042,0.495781
0.518327,0.547994,0.505991
0.622659,0.483577,0.532500
0.493972,0.486459,0.564884
0.551540,0.503327,0.565742
0.485578,0.501181,0.546976
0.457461,0.573882,0.558369
0.552375,0.481739,0.537039
0.516377,0.503070,0.551993
0.527113,0.483180,0.519372
