alpha,phi,h
0.404648,0.766329,0.209657
0.398259,0.694604,0.166583
0.359822,0.861250,0.165547
0.421396,0.658636,0.256593
0.275909,0.709826,0.246154
0.351366,0.595690,0.118769
0.264519,0.838603,0.250126
0.343892,0.668960,0.234489
0.417042,0.704594,0.245930
0.383941,0.631482,0.220089
0.266578,0.772500,0.205957
0.360219,0.691062,0.351447
0.402998,0.639533,0.149224
0.363778,0.616112,0.149859
0.316990,0.687740,0.199203
0.375956,0.742109,0.082055
0.424442,0.728737,0.337349
0.322244,0.732053,0.096500
0.439153,0.650895,0.222583
0.363617,0.732511,0.218902
0.341993,0.785665,0.225565
0.306849,0.721540,0.149045
0.268137,0.611265,0.293918
0.258395,0.721516,0.158727
0.376822,0.611783,0.268299
0.186412,0.655397,0.180356
0.328976,0.683699,0.323734
0.395161,0.776425,0.258659
0.256410,0.611012,0.277679
0.376066,0.620323,0.238794
0.404548,0.714954,0.249367
0.394596,0.678580,0.275211
0.234897,0.735252,0.273897
0.251058,0.793199,0.090873
0.444255,0.721762,0.301470
0.304264,0.612702,0.161486
0.273742,0.730400,0.186906
0.344718,0.634730,0.148944
0.444920,0.728877,0.223978
0.337048,0.622506,0.270139
0.464444,0.646257,0.320176
0.325290,0.669781,0.219692
0.394534,0.703255,0.167161
0.262426,0.598811,0.159170
0.322547,0.695108,0.304121
0.365268,0.800420,0.169920
0.270122,0.680143,0.189864
0.273946,0.642797,0.227477
0.503096,0.690728,0.305464
0.341447,0.739855,0.152928
0.248367,0.770593,0.291203
0.412250,0.665564,0.171520
0.381200,0.753288,0.239157
0.428798,0.598613,0.151494
0.397741,0.741618,0.302699
0.513370,0.684214,0.245237
0.445055,0.769183,0.178359
0.379774,0.672525,0.151587
0.302193,0.700404,0.312782
0.286643,0.776852,0.239692
0.372725,0.688716,0.210087
0.355149,0.676970,0.383528
0.434130,0.720139,0.213297
0.336833,0.700970,0.210190
0.361391,0.674567,0.221821
0.285983,0.682095,0.277718
0.246155,0.641601,0.253606
0.330336,0.643897,0.257367
0.443175,0.630526,0.267475
0.281410,0.671713,0.230475
0.322754,0.732744,0.200874
0.380277,0.721736,0.373082
0.378861,0.658715,0.214082
0.307584,0.608439,0.185725
0.294648,0.639086,0.117365
0.478950,0.595534,0.173129
0.432676,0.639789,0.269953
0.350490,0.694259,0.230920
0.385645,0.583880,0.154457
0.337058,0.693976,0.224448
0.217929,0.737915,0.291379
0.420074,0.701889,0.216764
0.391642,0.698056,0.247880
0.299507,0.668326,0.220460
0.337101,0.815747,0.340509
0.367593,0.627285,0.227202
0.239960,0.693689,0.352022
0.403119,0.794934,0.206876
0.405453,0.647547,0.223894
0.233564,0.679813,0.218048
0.393615,0.712946,0.194127
0.212773,0.710702,0.258247
0.389243,0.680303,0.151195
0.481648,0.674299,0.219765
0.392501,0.672702,0.232091
0.467161,0.747295,0.268992
0.434104,0.650149,0.160793
0.477208,0.540466,0.255533
0.351613,0.596483,0.154070
0.347851,0.761019,0.172212
