alpha,phi,h
0.092857,0.951233,0.431717
0.053571,0.956538,0.707025
0.071428,0.800550,0.544600
0.120408,0.973043,0.791386
0.189286,0.521563,0.716750
0.123809,0.666583,0.923433
0.339286,0.927375,0.843700
0.195238,0.945383,0.489100
0.100000,0.775338,0.614650
0.268572,0.743550,0.519500
0.328571,0.953260,0.767300
0.237143,0.815350,0.768740
0.214286,0.667306,0.793662
0.097959,0.552971,0.581814
0.077143,0.962980,0.705640
0.119048,0.682675,0.512683
0.162857,0.799820,0.638920
0.280000,0.812850,0.550900
0.139286,0.843113,0.669100
0.324490,0.769800,0.734357
0.028571,0.978850,0.425300
0.240476,0.786350,0.670350
0.404762,0.951950,0.726633
0.098413,0.356189,0.904822
0.271428,0.957183,0.802100
0.245714,0.855960,0.397580
0.040000,0.579420,0.822660
0.328571,0.473000,0.986000
0.078572,0.672250,0.273800
0.014285,0.743050,0.620900
0.057143,0.779190,0.636780
0.111429,0.715050,0.596980
0.314286,0.497225,0.743300
0.164286,0.077750,0.748750
0.063265,0.589907,0.741200
0.057143,0.861300,0.579200
0.131429,0.672790,0.699960
0.142857,0.631050,0.875900
0.361905,0.595439,0.629033
0.267857,0.873919,0.578462
0.219047,0.829350,0.788833
0.267857,0.882600,0.609975
0.196429,0.212813,0.676975
0.151428,0.842780,0.679800
0.085714,0.295286,0.909157
0.124490,0.741579,0.489771
0.071429,0.799737,0.551900
0.339286,0.504500,0.878350
0.289286,0.796525,0.588075
0.067857,0.826300,0.432625
0.280357,0.929306,0.324675
0.269048,0.751592,0.483800
0.076190,0.283225,0.741200
0.135715,0.876625,0.666150
0.050000,0.975181,0.874012
0.054286,0.645700,0.824240
0.022449,0.809521,0.564186
0.128571,0.658300,0.691200
0.223810,0.707633,0.804067
0.214286,0.882300,0.672150
0.067347,0.927857,0.721843
0.233334,0.719400,0.445767
0.171428,0.945780,0.706180
0.261905,0.705200,0.780967
0.339285,0.969300,0.810725
0.051786,0.760600,0.533112
0.302041,0.599121,0.716671
0.094643,0.329963,0.920063
0.077143,0.960000,0.424120
0.164286,0.301725,0.696600
0.385714,0.671656,0.604675
0.242857,0.910421,0.416914
0.095238,0.642358,0.581367
0.196429,0.322600,0.711500
0.116667,0.932567,0.891183
0.060000,0.734170,0.619800
0.416326,0.419236,0.519614
0.366667,0.789383,0.653200
0.335715,0.904850,0.490600
0.257143,0.820050,0.588786
0.022857,0.765530,0.570920
0.114286,0.731983,0.501567
0.246428,0.675400,0.692200
0.271429,0.837512,0.545700
0.051429,0.744210,0.609340
0.061905,0.814300,0.504600
0.116071,0.571481,0.614975
0.361905,0.448233,0.588433
0.063265,0.780043,0.529071
0.060000,0.478340,0.910060
0.230159,0.734000,0.828211
0.207143,0.659537,0.727675
0.312245,0.716514,0.606986
0.080952,0.571467,0.802033
0.171428,0.579338,0.646200
0.085715,0.799575,0.474350
0.385714,0.466890,0.733540
0.057143,0.827169,0.630688
0.332143,0.800856,0.489375
0.061224,0.388814,0.895200
