alpha,phi,h
0.525000,0.460350,0.636675
0.432143,0.105513,0.908675
0.283333,0.653950,0.497050
0.261905,0.424100,0.420267
0.122857,0.658990,0.556080
0.178571,0.802275,0.760300
0.111429,0.632060,0.622920
0.174286,0.833300,0.366200
0.234694,0.824421,0.301243
0.164286,0.655050,0.316625
0.395238,0.293342,0.451800
0.096428,0.188375,0.501675
0.478571,0.365050,0.712500
0.428571,0.742750,0.264250
0.528571,0.459000,0.387050
0.307936,0.158350,0.986689
0.271429,0.594140,0.428560
0.457143,0.773350,0.232700
0.257143,0.431725,0.255675
0.212245,0.866050,0.188557
0.592858,0.519775,0.422950
0.054762,0.344317,0.822767
0.490476,0.827500,0.491167
0.228571,0.187125,0.547550
0.535714,0.372706,0.626375
0.323810,0.760567,0.628267
0.328571,0.442150,0.930600
0.414286,0.017225,0.379525
0.466667,0.310417,0.590367
0.455357,0.755781,0.377925
0.421428,0.564450,0.095800
0.442857,0.543333,0.534467
0.320000,0.157960,0.860460
0.326190,0.597017,0.390950
0.235714,0.702313,0.901875
0.276191,0.734658,0.699883
0.209524,0.910033,0.180467
0.242857,0.921700,0.289250
0.471429,0.354900,0.583400
0.046939,0.520871,0.661743
0.063265,0.812614,0.677943
0.185714,0.321200,0.688967
0.374286,0.795390,0.488040
0.414286,0.891400,0.406186
0.273214,0.228312,0.872100
0.357143,0.258286,0.659843
0.388095,0.378608,0.726300
0.297143,0.605920,0.447700
0.514286,0.168375,0.630000
0.397619,0.588900,0.402967
0.510204,0.572707,0.565443
0.335714,0.139100,0.911625
0.157143,0.899900,0.338800
0.174285,0.579640,0.682040
0.596429,0.273888,0.851062
0.300000,0.628850,0.366950
0.160000,0.620270,0.650860
0.500000,0.609233,0.570133
0.434694,0.841379,0.873557
0.217857,0.452263,0.808425
0.647619,0.351425,0.956600
0.382143,0.563862,0.455625
0.117857,0.232150,0.713025
0.495238,0.590017,0.610467
0.403571,0.297775,0.592125
0.104762,0.644983,0.078433
0.428571,0.164050,0.477300
0.204082,0.803807,0.651300
0.211429,0.684620,0.208340
0.557143,0.795050,0.807075
0.177143,0.148850,0.748180
0.537500,0.712925,0.302425
0.421428,0.396775,0.189025
0.185714,0.793800,0.419600
0.442858,0.551950,0.574200
0.685714,0.396550,0.834033
0.328571,0.603539,0.365778
0.657143,0.444800,0.854800
0.157143,0.720167,0.372033
0.430159,0.754544,0.348333
0.420779,0.734186,0.470200
0.471429,0.574100,0.525100
0.232143,0.840013,0.449300
0.118367,0.867843,0.351300
0.371429,0.740667,0.597367
0.285714,0.347900,0.460900
0.385714,0.126600,0.827775
0.460714,0.727350,0.614625
0.552381,0.787083,0.578500
0.266667,0.451950,0.567833
0.353572,0.318156,0.367088
0.285714,0.600600,0.654400
0.423810,0.596642,0.327533
0.314285,0.395775,0.715750
0.317143,0.528320,0.402280
0.423809,0.660978,0.230844
0.185714,0.235325,0.681475
0.550000,0.635675,0.445000
0.457143,0.850417,0.529833
0.633333,0.759000,0.248133
