alpha,phi,h
0.242857,0.344250,0.386900
0.237143,0.667950,0.272680
0.166667,0.448617,0.234133
0.333334,0.863200,0.372400
0.019048,0.493167,0.147933
0.102857,0.882350,0.403200
0.157143,0.929550,0.280300
0.124490,0.739886,0.495686
0.200000,0.660571,0.349900
0.265714,0.337860,0.529680
0.469643,0.304400,0.376700
0.218367,0.918429,0.404029
0.217857,0.731413,0.236275
0.253572,0.728913,0.118650
0.140000,0.896610,0.293080
0.246939,0.531843,0.066714
0.203571,0.887950,0.013325
0.542857,0.444500,0.417100
0.153061,0.461643,0.540571
0.202857,0.502660,0.144280
0.280000,0.473520,0.061080
0.328572,0.577750,0.315800
0.096429,0.562550,0.487200
0.114286,0.920510,0.325980
0.185715,0.551438,0.029525
0.114285,0.636830,0.187080
0.257143,0.652450,0.116580
0.057143,0.479767,0.569400
0.295238,0.898733,0.101367
0.435715,0.760783,0.445333
0.167857,0.899081,0.179250
0.035714,0.480675,0.466800
0.024676,0.647700,0.119836
0.100000,0.685000,0.414500
0.142857,0.646700,0.125733
0.133333,0.604217,0.134267
0.111428,0.686650,0.169620
0.146429,0.554900,0.500337
0.352381,0.716317,0.379567
0.302381,0.662900,0.255800
0.285714,0.745812,0.216025
0.296428,0.293637,0.397125
0.400000,0.800250,0.407600
0.251429,0.637730,0.242360
0.414286,0.552450,0.052100
0.160000,0.788050,0.401800
0.060714,0.825706,0.342675
0.230952,0.692025,0.306383
0.219047,0.387750,0.430067
0.385714,0.667943,0.110986
0.239286,0.916687,0.198425
0.164286,0.609463,0.050125
0.400000,0.362200,0.529400
0.255102,0.846964,0.441700
0.082857,0.937270,0.462000
0.189286,0.776850,0.473800
0.380952,0.944967,0.298700
0.200000,0.657479,0.172429
0.342857,0.916760,0.303320
0.346429,0.831913,0.255550
0.383333,0.545525,0.173383
0.202857,0.663240,0.131600
0.232653,0.710079,0.272371
0.446429,0.251238,0.595300
0.242857,0.244300,0.593200
0.025714,0.685810,0.517300
0.389286,0.410594,0.359362
0.390476,0.310400,0.218017
0.126785,0.909981,0.434412
0.331429,0.792590,0.471160
0.337143,0.964510,0.049940
0.221429,0.206850,0.625550
0.271428,0.550722,0.443467
0.200000,0.898100,0.225100
0.242857,0.832450,0.438500
0.295238,0.401250,0.155783
0.171429,0.642087,0.074375
0.100000,0.619770,0.539320
0.146939,0.525893,0.454457
0.125714,0.891420,0.201320
0.195239,0.693500,0.103050
0.297143,0.685100,0.210300
0.323810,0.587800,0.034733
0.234286,0.403610,0.454480
0.142857,0.822717,0.307667
0.119048,0.917967,0.029367
0.419048,0.569667,0.159667
0.042857,0.538225,0.154900
0.252381,0.639283,0.191167
0.200000,0.582650,0.503900
0.432143,0.691156,0.064950
0.194286,0.717760,0.176620
0.289286,0.632262,0.335500
0.102041,0.593729,0.177000
0.128572,0.534481,0.535763
0.142857,0.193188,0.460800
0.140817,0.702664,0.080443
0.403572,0.326400,0.458925
0.242857,0.768614,0.133286
0.081632,0.570171,0.507986
