alpha,phi,h
0.814286,0.723540,0.537760
0.414285,0.441525,0.810800
0.664285,0.662125,0.819150
0.468571,0.885130,0.843720
0.716327,0.590264,0.916971
0.538095,0.557483,0.866300
0.625714,0.684800,0.937240
0.492857,0.822913,0.669375
0.774286,0.927660,0.875620
0.517143,0.759910,0.840340
0.378572,0.486983,0.749917
0.396428,0.839063,0.864400
0.475510,0.780457,0.868543
0.553571,0.606287,0.581600
0.259740,0.839645,0.651618
0.261905,0.927425,0.793050
0.448572,0.648720,0.564000
0.478571,0.800563,0.905700
0.685714,0.622967,0.564100
0.518367,0.744279,0.702529
0.493878,0.726171,0.777286
0.428571,0.558538,0.788550
0.385714,0.497750,0.571400
0.573809,0.823933,0.728217
0.606123,0.726207,0.921771
0.590476,0.819400,0.754133
0.332143,0.961475,0.534400
0.460714,0.908700,0.911275
0.492857,0.796283,0.778150
0.123810,0.851200,0.938033
0.242857,0.776600,0.749200
0.716667,0.618367,0.892650
0.488095,0.944700,0.726333
0.557142,0.425175,0.551600
0.414285,0.187400,0.913150
0.128571,0.876600,0.872000
0.657143,0.595700,0.574000
0.418367,0.933921,0.886957
0.457143,0.971550,0.712550
0.460000,0.601620,0.571320
0.514286,0.764850,0.733200
0.600000,0.954600,0.750967
0.519047,0.729567,0.961667
0.228572,0.821400,0.817200
0.585714,0.722650,0.927900
0.702041,0.663500,0.619129
0.690476,0.510200,0.712083
0.757143,0.672650,0.650150
0.466072,0.435512,0.841675
0.437143,0.894620,0.786140
0.332857,0.660070,0.865950
0.440476,0.477808,0.726467
0.688095,0.856308,0.866367
0.635714,0.718275,0.615750
0.571428,0.676225,0.569600
0.610714,0.682625,0.945750
0.054762,0.893042,0.808483
0.628571,0.061550,0.913500
0.516071,0.812200,0.527587
0.334286,0.790480,0.885900
0.545238,0.664875,0.595183
0.614286,0.963400,0.791700
0.471429,0.782467,0.848750
0.595918,0.619414,0.902071
0.285714,0.921792,0.718033
0.642857,0.608900,0.798900
0.600000,0.842712,0.774225
0.426190,0.471975,0.782017
0.592857,0.693700,0.666500
0.771429,0.426330,0.771540
0.147619,0.771117,0.767900
0.440816,0.861014,0.949800
0.702857,0.849960,0.799960
0.528571,0.445575,0.789350
0.378571,0.742800,0.799775
0.508164,0.775471,0.891657
0.578571,0.922362,0.750900
0.365714,0.904860,0.931520
0.700000,0.821800,0.095600
0.374286,0.927560,0.659860
0.504762,0.460525,0.614233
0.590476,0.839667,0.920683
0.300000,0.825650,0.977500
0.734286,0.509170,0.716860
0.205195,0.937882,0.903427
0.628572,0.814875,0.627950
0.492857,0.864500,0.605900
0.700000,0.786050,0.488400
0.480953,0.903350,0.753300
0.485714,0.833638,0.816725
0.288571,0.583430,0.908780
0.457143,0.937800,0.764700
0.380357,0.955406,0.550963
0.078572,0.890188,0.883175
0.645238,0.665725,0.545433
0.390476,0.900267,0.848100
0.430612,0.821071,0.859886
0.661904,0.930583,0.754467
0.393651,0.870189,0.910678
0.371429,0.844620,0.734680
