alpha,phi,h
0.280000,0.763210,0.299160
0.428571,0.651500,0.178950
0.060715,0.788412,0.407900
0.352381,0.797825,0.314600
0.554286,0.820740,0.300320
0.157143,0.549867,0.218767
0.300000,0.298900,0.581100
0.223810,0.911817,0.154767
0.052381,0.921083,0.182000
0.146939,0.567393,0.104629
0.242857,0.833900,0.054120
0.414286,0.849600,0.147300
0.357143,0.943325,0.169750
0.014286,0.496750,0.568300
0.201786,0.666406,0.071112
0.254286,0.826440,0.097300
0.328572,0.625431,0.499175
0.197143,0.823250,0.049940
0.131428,0.653940,0.181200
0.133333,0.781400,0.254767
0.030952,0.679475,0.152700
0.060714,0.819275,0.074025
0.200000,0.701975,0.161500
0.171429,0.414450,0.409700
0.242857,0.618950,0.572200
0.022449,0.922586,0.142557
0.514286,0.392350,0.134000
0.277778,0.728222,0.206767
0.300000,0.902750,0.182040
0.280000,0.657650,0.586160
0.123214,0.678019,0.726150
0.214286,0.609850,0.074100
0.238775,0.907907,0.179329
0.200000,0.969125,0.388800
0.303571,0.861700,0.151300
0.359524,0.782917,0.201417
0.366667,0.704117,0.360833
0.366666,0.688300,0.354933
0.278571,0.838437,0.133525
0.080000,0.604270,0.221280
0.250000,0.662925,0.473200
0.073469,0.701971,0.217700
0.122449,0.766950,0.227100
0.054762,0.975575,0.166833
0.179592,0.469671,0.029257
0.067857,0.778712,0.288750
0.361905,0.945667,0.167700
0.057143,0.624425,0.369700
0.261224,0.558193,0.400257
0.244156,0.898059,0.118218
0.385714,0.902625,0.219400
0.345714,0.701625,0.252510
0.111905,0.577300,0.231033
0.214286,0.677350,0.062300
0.200000,0.493575,0.085550
0.361905,0.339067,0.162600
0.138095,0.969308,0.041717
0.123214,0.732181,0.220537
0.153061,0.676771,0.287957
0.238095,0.744850,0.171383
0.233928,0.521331,0.133463
0.395918,0.901829,0.238229
0.142857,0.793675,0.771750
0.355102,0.916279,0.161900
0.396429,0.919950,0.228875
0.220000,0.709300,0.126560
0.120000,0.757110,0.272860
0.171429,0.696500,0.087700
0.102381,0.528008,0.102683
0.142857,0.862100,0.198700
0.387500,0.619106,0.221062
0.246429,0.536312,0.028100
0.190476,0.855475,0.068783
0.307143,0.702365,0.299970
0.335714,0.206125,0.379425
0.061905,0.734550,0.768233
0.228571,0.979636,0.196886
0.139286,0.926600,0.251900
0.071428,0.352030,0.662800
0.459184,0.753486,0.145471
0.192857,0.750387,0.090900
0.416326,0.923986,0.161671
0.071429,0.488800,0.037100
0.284127,0.759211,0.277778
0.268571,0.892190,0.152040
0.194286,0.826260,0.216580
0.116071,0.632588,0.276325
0.297143,0.945490,0.162800
0.192857,0.696975,0.082017
0.071429,0.441950,0.128180
0.203572,0.728375,0.155325
0.190476,0.531400,0.334133
0.032142,0.881875,0.049600
0.217857,0.694125,0.279725
0.057143,0.571500,0.146350
0.232143,0.799413,0.351150
0.269643,0.690562,0.261825
0.457143,0.918367,0.051133
0.057143,0.727000,0.095100
0.032143,0.676988,0.174725
