alpha,phi,h
0.493699,0.661722,0.262410
0.479520,0.669202,0.287493
0.451469,0.680821,0.342408
0.520914,0.698629,0.298800
0.497808,0.635798,0.306511
0.480046,0.690350,0.304582
0.494517,0.715153,0.321320
0.488478,0.713625,0.284762
0.465979,0.630159,0.316597
0.437829,0.628535,0.291261
0.504451,0.646463,0.339627
0.540050,0.678200,0.337119
0.472883,0.654738,0.327059
0.531626,0.677985,0.247384
0.501409,0.612050,0.338619
0.465880,0.667885,0.304996
0.539150,0.721546,0.318020
0.535739,0.754657,0.253683
0.491512,0.696543,0.261356
0.445879,0.688508,0.308216
0.480744,0.652049,0.307817
0.496313,0.657272,0.303865
0.414011,0.661078,0.327135
0.513278,0.674890,0.274516
0.521320,0.616216,0.272486
0.531880,0.677800,0.280023
0.506561,0.703769,0.258334
0.517393,0.662763,0.328043
0.456367,0.664420,0.274142
0.468440,0.665752,0.269361
0.449167,0.672200,0.252552
0.468876,0.656388,0.246597
0.522206,0.647361,0.266603
0.395858,0.645579,0.277864
0.490008,0.694690,0.306024
0.489476,0.629861,0.294094
0.531465,0.627242,0.251217
0.531400,0.689896,0.239602
0.516707,0.677272,0.289835
0.454204,0.657570,0.309652
0.468243,0.697127,0.314202
0.453869,0.678256,0.251173
0.532512,0.666566,0.217176
0.501795,0.649385,0.325446
0.481477,0.639912,0.308584
0.399394,0.646759,0.300507
0.480621,0.608992,0.241786
0.505254,0.630437,0.288208
0.509771,0.621477,0.284030
0.533135,0.690475,0.270418
0.470216,0.623685,0.271940
0.463433,0.693690,0.265153
0.523655,0.676757,0.301082
0.514757,0.678024,0.261492
0.448191,0.655485,0.324237
0.497580,0.650679,0.282710
0.533366,0.636639,0.301905
0.476309,0.643581,0.250683
0.431583,0.638977,0.278632
0.481943,0.675695,0.261178
0.507456,0.610800,0.241488
0.439685,0.639019,0.288616
0.449446,0.701898,0.281270
0.517069,0.679456,0.278966
0.493564,0.654945,0.268919
0.459597,0.656784,0.245170
0.420747,0.646580,0.319417
0.502037,0.675301,0.290033
0.475788,0.684080,0.263562
0.471424,0.680346,0.306225
0.428901,0.619016,0.250938
0.519563,0.616283,0.294140
0.397287,0.682025,0.248119
0.549680,0.702190,0.327383
0.521318,0.703213,0.367288
0.527419,0.701256,0.307286
0.488099,0.672055,0.283799
0.481677,0.661876,0.244219
0.448405,0.676886,0.295075
0.495721,0.704181,0.266191
0.468617,0.638762,0.269954
0.448166,0.650657,0.273084
0.420786,0.663061,0.269044
0.489542,0.661253,0.349234
0.495283,0.676015,0.284831
0.508329,0.675326,0.356515
0.412301,0.696760,0.319593
0.457153,0.656016,0.278573
0.506102,0.672949,0.293791
0.468080,0.623968,0.217886
0.524514,0.684325,0.291698
0.562227,0.721632,0.250576
0.545138,0.660675,0.237317
0.460418,0.698878,0.252457
0.522868,0.645594,0.307489
0.456772,0.707924,0.305308
0.510400,0.700334,0.339262
0.496803,0.697388,0.298934
0.467942,0.686692,0.360732
0.539952,0.629458,0.261395
