alpha,phi,h
0.445428,0.397937,0.356801
0.458770,0.366628,0.479396
0.448300,0.404975,0.381460
0.474717,0.389204,0.442804
0.380864,0.359949,0.431504
0.457957,0.348322,0.431613
0.496035,0.356493,0.433681
0.386800,0.395629,0.448472
0.312499,0.384399,0.461023
0.416502,0.342601,0.411562
0.466820,0.390711,0.423277
0.450857,0.418917,0.440690
0.455739,0.384213,0.426755
0.403449,0.411449,0.405803
0.474224,0.400845,0.485815
0.416483,0.354665,0.406535
0.396426,0.386698,0.409442
0.433260,0.368101,0.381896
0.451891,0.387526,0.427342
0.400153,0.382235,0.432614
0.339816,0.423191,0.452705
0.428276,0.435766,0.453243
0.447872,0.373291,0.457824
0.433903,0.398391,0.464607
0.437405,0.387928,0.445487
0.485347,0.380139,0.398176
0.403368,0.411370,0.477621
0.402980,0.395671,0.421603
0.457375,0.375478,0.432276
0.421515,0.359460,0.422695
0.455773,0.342470,0.445195
0.415013,0.423074,0.341948
0.392582,0.386366,0.401443
0.467852,0.375034,0.457283
0.448974,0.428502,0.418644
0.412733,0.374597,0.398128
0.508267,0.383544,0.388494
0.448711,0.316380,0.420019
0.391252,0.363105,0.447837
0.342587,0.430830,0.436782
0.403528,0.428194,0.453845
0.355767,0.439227,0.471738
0.409699,0.408658,0.470550
0.440904,0.403887,0.414681
0.441542,0.371291,0.441450
0.449524,0.433672,0.413803
0.460755,0.436009,0.461545
0.363187,0.419634,0.427139
0.385054,0.361607,0.422575
0.370946,0.364353,0.471714
0.372431,0.420302,0.403773
0.383676,0.427683,0.422286
0.474637,0.359995,0.415665
0.422029,0.362791,0.415491
0.413452,0.390569,0.398004
0.430212,0.398999,0.374915
0.410190,0.332984,0.387474
0.416814,0.420407,0.497009
0.457347,0.398996,0.406863
0.452539,0.396895,0.413610
0.426359,0.383405,0.453103
0.408100,0.393754,0.411058
0.440419,0.371928,0.408176
0.445681,0.400167,0.463898
0.402264,0.379381,0.468422
0.436086,0.356994,0.447517
0.427426,0.297797,0.462793
0.405924,0.344739,0.401273
0.447338,0.397439,0.437922
0.375732,0.422036,0.407285
0.448047,0.389223,0.451766
0.471776,0.398725,0.448489
0.433775,0.422768,0.436551
0.437678,0.351085,0.424137
0.475007,0.421093,0.440953
0.368449,0.355817,0.422633
0.361574,0.391934,0.374821
0.344655,0.392493,0.452623
0.446519,0.385628,0.415435
0.407062,0.442186,0.433494
0.452178,0.428362,0.389338
0.455101,0.379942,0.478526
0.450257,0.355826,0.428476
0.448400,0.367881,0.419607
0.399895,0.350975,0.418967
0.399934,0.374618,0.460825
0.339364,0.371094,0.464051
0.415103,0.433846,0.363790
0.396055,0.405847,0.428031
0.439427,0.368947,0.380634
0.425385,0.370734,0.431932
0.400142,0.404756,0.431357
0.425840,0.356922,0.445449
0.501407,0.378508,0.415631
0.421770,0.361797,0.483765
0.377970,0.342649,0.464979
0.399515,0.359519,0.440242
0.407408,0.418359,0.452355
0.453302,0.340064,0.474838
0.422971,0.337799,0.388247
