alpha,phi,h
0.671429,0.758150,0.667900
0.748571,0.917380,0.234820
0.404762,0.439933,0.337633
0.600000,0.857233,0.325733
0.383333,0.778217,0.471000
0.928571,0.304867,0.340433
0.671429,0.891092,0.288533
0.511429,0.672500,0.524260
0.932143,0.767813,0.315250
0.761224,0.848364,0.277300
0.745238,0.615850,0.560017
0.819048,0.845133,0.270700
0.838095,0.804733,0.172167
0.785714,0.858125,0.271300
0.942857,0.924533,0.452433
0.851428,0.638690,0.087060
0.880000,0.665350,0.061940
0.660000,0.803110,0.244720
0.578572,0.528200,0.397250
0.542857,0.934900,0.101933
0.630953,0.605367,0.232100
0.785714,0.452500,0.528500
0.689286,0.795700,0.193475
0.400000,0.702600,0.471600
0.534286,0.813580,0.523420
0.751020,0.621414,0.174000
0.697619,0.611425,0.298617
0.964286,0.711087,0.232225
0.657143,0.609400,0.352300
0.685714,0.787238,0.266225
0.514286,0.806100,0.371567
0.542857,0.473700,0.589433
0.790476,0.666383,0.419033
0.857143,0.750950,0.047600
0.985714,0.102425,0.523725
0.416327,0.303621,0.449114
0.782143,0.613700,0.102850
0.392857,0.743200,0.262650
0.703572,0.511150,0.367750
0.791428,0.314160,0.419320
0.925714,0.625090,0.261380
0.752381,0.599217,0.569700
0.428571,0.492537,0.541400
0.820000,0.916050,0.398700
0.607143,0.600225,0.531050
0.485714,0.717750,0.604700
0.357143,0.418700,0.421125
0.709524,0.129692,0.634633
0.442857,0.429183,0.415333
0.809524,0.894342,0.284383
0.467857,0.534075,0.310225
0.442857,0.564200,0.400537
0.628572,0.757567,0.489833
0.728572,0.352755,0.544520
0.795238,0.645417,0.092600
0.653571,0.849675,0.116425
0.639285,0.846988,0.388550
0.657142,0.176725,0.618950
0.733334,0.611683,0.484133
0.771428,0.885625,0.044550
0.671428,0.677875,0.543475
0.455102,0.707079,0.137957
0.507143,0.714317,0.053500
0.664286,0.917575,0.252450
0.896429,0.552200,0.205450
0.692857,0.823462,0.228325
0.657143,0.847838,0.288600
0.503572,0.863537,0.385650
0.514286,0.905300,0.408100
0.601587,0.631067,0.118178
0.422857,0.590030,0.398060
0.448571,0.318710,0.477960
0.674286,0.742810,0.367540
0.782143,0.568075,0.500100
0.542857,0.758731,0.188475
0.807143,0.894000,0.268850
0.792857,0.957500,0.225725
0.371429,0.451238,0.384700
0.407937,0.640350,0.527322
0.766667,0.786500,0.111733
0.414286,0.843050,0.028700
0.731428,0.715810,0.280420
0.882857,0.539620,0.632800
0.828572,0.197125,0.519800
0.828572,0.865925,0.928450
0.507143,0.909050,0.093100
0.547619,0.849600,0.311283
0.571428,0.841000,0.331975
0.723810,0.554367,0.042000
0.717143,0.748000,0.300340
0.735714,0.943412,0.066875
0.680952,0.981067,0.010500
0.880000,0.644580,0.529540
0.760714,0.763525,0.493175
0.502857,0.926400,0.125960
0.457143,0.737880,0.510240
0.565714,0.758460,0.239760
0.607143,0.907292,0.346800
0.828571,0.681800,0.184033
0.946429,0.764538,0.251525
